,county,simazine
2293,"St. louis, Missouri",0.0
2294,"St. lucie, Florida",0.0
2295,"St. martin parish, Louisiana",0.0
2296,"St. martin, Louisiana",0.0
2297,"St. mary parish, Louisiana",0.0
2298,"St. mary's county, Maryland",0.0
2299,"St. mary's, Maryland",0.0
2300,"St. mary, Louisiana",0.006481481481481481
2301,"St. tammany parish, Louisiana",0.006363636363636363
2302,"St. tammany, Louisiana",0.0
2303,"Stafford, Virginia",0.0
2304,"Stanislaus, California",0.0
2305,"Stanly, North Carolina",0.021093749999999998
2306,"Stanton, Nebraska",0.0
2307,"Stark, Illinois",0.0
2308,"Stark, North Dakota",0.0
2309,"Stark, Ohio",0.003082706766917293
2310,"Starke, Indiana",0.0
2311,"Starr, Texas",0.0
2312,"Staunton, Virginia",0.0
2313,"Ste. genevieve, Missouri",0.0
2314,"Stearns, Minnesota",0.0
2315,"Steele, Minnesota",0.0
2316,"Stephens, Oklahoma",0.0
2317,"Stephens, Texas",0.0
2318,"Stephenson, Illinois",0.0
2319,"Sterling, Texas",0.0
2320,"Steuben, Indiana",0.0
2321,"Steuben, New York",0.0
2322,"Stevens, Minnesota",0.0
2323,"Stevens, Washington",0.0
2324,"Stillwater, Montana",0.0
2325,"Stoddard, Missouri",0.0
2326,"Stokes, North Carolina",0.0
2327,"Stone, Arkansas",0.0
2328,"Stone, Missouri",0.0
2329,"Stonewall, Texas",0.0
2330,"Storey, Nevada",0.0
2331,"Story, Iowa",0.0
2332,"Strafford, New Hampshire",0.0
2333,"Stutsman, North Dakota",0.0
2334,"Sublette, Wyoming",0.0
2335,"Suffolk city, Virginia",0.0
2336,"Suffolk, Massachusetts",0.0
2337,"Sullivan, Indiana",0.0
2338,"Sullivan, Missouri",0.0
2339,"Sullivan, New Hampshire",0.0
2340,"Sullivan, New York",0.0
2341,"Sullivan, Pennsylvania",0.0
2342,"Summers, West Virginia",0.0
2343,"Summit, Ohio",0.001160220994475138
2344,"Summit, Utah",0.0
2345,"Sumner, Kansas",0.0
2346,"Sumter, Alabama",0.0
2347,"Sumter, Florida",0.0
2348,"Sumter, South Carolina",0.0
2349,"Surry, North Carolina",0.006443298969072165
2350,"Surry, Virginia",0.0
2351,"Susquehanna, Pennsylvania",0.0
2352,"Sussex, New Jersey",0.0
2353,"Sutter, California",0.0
2354,"Sutton, Texas",0.0
2355,"Suwannee, Florida",0.0
2356,"Swain, North Carolina",0.0
2357,"Sweet grass, Montana",0.0
2358,"Sweetwater county, Wyoming",0.0
2359,"Sweetwater, Wyoming",0.0
2360,"Swift county, Minnesota",0.0
2361,"Swift, Minnesota",0.0
2362,"Swisher, Texas",0.0
2363,"Switzerland, Indiana",0.0
2364,"Talbot, Maryland",0.0
2365,"Talladega, Alabama",0.0
2366,"Tallapoosa, Alabama",0.0
2367,"Tama, Iowa",0.0
2368,"Taney, Missouri",0.0
2369,"Tangipahoa parish, Louisiana",0.0
2370,"Tangipahoa, Louisiana",0.0
2371,"Taos, New Mexico",0.0
2372,"Tarrant, Texas",0.008879310344827585
2373,"Taylor, Florida",0.0
2374,"Taylor, Kentucky",0.0075
2375,"Taylor, Texas",0.017241379310344827
2376,"Taylor, West Virginia",0.0
2377,"Taylor, Wisconsin",0.0
2378,"Tazewell, Illinois",0.0
2379,"Tazewell, Virginia",0.0
2380,"Tensas, Louisiana",0.0
2381,"Terrebonne, Louisiana",0.0
2382,"Terrell, Texas",0.0
2383,"Terry, Texas",0.0
2384,"Teton, Idaho",0.0
2385,"Teton, Montana",0.0
2386,"Teton, Wyoming",0.0
2387,"Texas, Missouri",0.0
2388,"Texas, Oklahoma",0.0
2389,"Thayer, Nebraska",0.0
2390,"Thomas, Nebraska",0.0
2391,"Throckmorton, Texas",0.0
2392,"Thurston, Nebraska",0.0
2393,"Thurston, Washington",0.0
2394,"Tillamook county, Oregon",0.0
2395,"Tillamook, Oregon",0.0
2396,"Tillman, Oklahoma",0.0
2397,"Tioga county, Pennsylvania",0.0
2398,"Tioga, New York",0.0
2399,"Tioga, Pennsylvania",0.0
2400,"Tippecanoe, Indiana",0.0
2401,"Tipton, Indiana",0.0
2402,"Titus, Texas",0.0
2403,"Todd, Kentucky",0.0
2404,"Todd, Minnesota",0.0
2405,"Todd, South Dakota",0.0
2406,"Tolland, Connecticut",0.0
2407,"Tom green, Texas",0.0
2408,"Tompkins, New York",0.0
2409,"Tooele, Utah",0.0
2410,"Toole, Montana",0.0
2411,"Torrance, New Mexico",0.0
2412,"Towner, North Dakota",0.0
2413,"Traill, North Dakota",0.0
2414,"Transylvania, North Carolina",0.0
2415,"Traverse, Minnesota",0.0
2416,"Travis, Texas",0.010793650793650795
2417,"Treasure, Montana",0.0
2418,"Trempealeau, Wisconsin",0.0
2419,"Trigg, Kentucky",0.0
2420,"Trimble, Kentucky",0.0
2421,"Trinity, Texas",0.0
2422,"Tripp, South Dakota",0.0
2423,"Trumbull, Ohio",0.0
2424,"Tucker, West Virginia",0.0
2425,"Tulare, California",0.0007710843373493976
2426,"Tuolumne, California",0.0
2427,"Turner, South Dakota",0.0
2428,"Tuscaloosa, Alabama",0.0
2429,"Tuscarawas, Ohio",0.0
2430,"Tuscola, Michigan",0.0
2431,"Twin falls, Idaho",0.0
2432,"Tyler, Texas",0.0
2433,"Tyler, West Virginia",0.0
2434,"Tyrrell, North Carolina",0.0
2435,"Uinta, Wyoming",0.0
2436,"Uintah, Utah",0.0
2437,"Ulster, New York",0.0
2438,"Umatilla, Oregon",0.0
2439,"Union county, Pennsylvania",0.0
2440,"Union parish, Louisiana",0.0
2441,"Union, Arkansas",0.0
2442,"Union, Florida",0.0
2443,"Union, Illinois",0.0
2444,"Union, Indiana",0.0
2445,"Union, Iowa",0.0
2446,"Union, Kentucky",0.0
2447,"Union, Louisiana",0.0
2448,"Union, New Mexico",0.0
2449,"Union, North Carolina",0.082
2450,"Union, Ohio",0.0
2451,"Union, Oregon",0.0
2452,"Union, Pennsylvania",0.0
2453,"Union, South Carolina",0.0
2454,"Union, South Dakota",0.0
2455,"Unknown, South Carolina",0.0
2456,"Upshur, Texas",0.0
2457,"Upshur, West Virginia",0.0
2458,"Upton, Texas",0.0
2459,"Utah, Utah",0.0
2460,"Uvalde, Texas",0.0
2461,"Val verde, Texas",0.0
2462,"Valencia, New Mexico",0.0
2463,"Valley, Idaho",0.0
2464,"Valley, Montana",0.0
2465,"Valley, Nebraska",0.0
2466,"Van buren, Arkansas",0.0
2467,"Van buren, Michigan",0.0
2468,"Van wert, Ohio",0.007192982456140351
2469,"Van zandt, Texas",0.00041666666666666664
2470,"Vance, North Carolina",0.0
2471,"Vanderburgh, Indiana",0.011666666666666667
2472,"Venango county, Pennsylvania",0.0
2473,"Venango, Pennsylvania",0.43137931034482757
2474,"Ventura, California",0.0
2475,"Vermilion, Illinois",0.0
2476,"Vermilion, Louisiana",0.0
2477,"Vermillion county, Indiana",0.0
2478,"Vermillion, Indiana",0.0
2479,"Vernon, Louisiana",0.0
2480,"Vernon, Missouri",0.0
2481,"Vernon, Wisconsin",0.0
2482,"Victoria, Texas",0.0
2483,"Vigo, Indiana",0.003793103448275862
2484,"Vilas, Wisconsin",0.0
2485,"Vinton, Ohio",0.0
2486,"Volusia, Florida",0.0
2487,"Wabash, Illinois",0.0
2488,"Wabash, Indiana",0.0
2489,"Wabasha, Minnesota",0.0
2490,"Wabaunsee, Kansas",0.0
2491,"Wadena, Minnesota",0.0
2492,"Wagoner, Oklahoma",0.0
2493,"Wahkiakum, Washington",0.0
2494,"Wake, North Carolina",0.0022445561139028476
2495,"Wakulla, Florida",0.0
2496,"Waldo, Maine",0.0
2497,"Walker, Alabama",0.0
2498,"Walker, Texas",0.02976744186046511
2499,"Walla walla, Washington",0.0
2500,"Waller, Texas",0.0
2501,"Wallowa, Oregon",0.0
2502,"Walsh, North Dakota",0.0
2503,"Walton, Florida",0.0
2504,"Walworth, South Dakota",0.0
2505,"Walworth, Wisconsin",0.0
2506,"Wapello, Iowa",0.0
2507,"Ward, North Dakota",0.0
2508,"Ward, Texas",0.0
2509,"Warren county, Pennsylvania",0.0
2510,"Warren, Illinois",0.0
2511,"Warren, Indiana",0.0
2512,"Warren, Iowa",0.0
2513,"Warren, Kentucky",0.0
2514,"Warren, Missouri",0.0
2515,"Warren, New Jersey",0.0
2516,"Warren, New York",0.0
2517,"Warren, North Carolina",0.0
2518,"Warren, Ohio",0.0
2519,"Warren, Pennsylvania",0.0
2520,"Warren, Virginia",0.0
2521,"Warrick, Indiana",0.0
2522,"Wasatch, Utah",0.0
2523,"Wasco, Oregon",0.0
2524,"Waseca, Minnesota",0.0
2525,"Washakie, Wyoming",0.0
2526,"Washburn, Wisconsin",0.0
2527,"Washington county, Rhode Island",0.0
2528,"Washington parish, Louisiana",0.0
2529,"Washington, Alabama",0.0
2530,"Washington, Arkansas",0.0
2531,"Washington, Florida",0.0
2532,"Washington, Idaho",0.0
2533,"Washington, Illinois",0.0
2534,"Washington, Indiana",0.0
2535,"Washington, Iowa",0.0
2536,"Washington, Kentucky",0.0
2537,"Washington, Louisiana",0.0
2538,"Washington, Maine",0.0
2539,"Washington, Maryland",0.0
2540,"Washington, Minnesota",0.0
2541,"Washington, Missouri",0.0
2542,"Washington, Nebraska",0.0
2543,"Washington, New York",0.0
2544,"Washington, North Carolina",0.0
2545,"Washington, Ohio",0.0
2546,"Washington, Oklahoma",0.0
2547,"Washington, Oregon",0.0
2548,"Washington, Pennsylvania",0.0
2549,"Washington, Rhode Island",0.0
2550,"Washington, Texas",0.0
2551,"Washington, Utah",0.0
2552,"Washington, Vermont",0.0
2553,"Washington, Virginia",0.0
2554,"Washington, Wisconsin",0.0
2555,"Washita, Oklahoma",0.0
2556,"Washoe, Nevada",0.0
2557,"Washtenaw, Michigan",0.0
2558,"Watauga, North Carolina",0.0
2559,"Watonwan, Minnesota",0.0
2560,"Waukesha, Wisconsin",0.0014946619217081852
2561,"Waupaca, Wisconsin",0.0
2562,"Waushara, Wisconsin",0.0
2563,"Wayne, Illinois",0.41601536875000006
2564,"Wayne, Indiana",0.004055555555555555
2565,"Wayne, Kentucky",0.0
2566,"Wayne, Michigan",0.0
2567,"Wayne, Missouri",0.0
2568,"Wayne, Nebraska",0.0
2569,"Wayne, New York",0.0
2570,"Wayne, North Carolina",0.0007055555555555555
2571,"Wayne, Ohio",0.0
2572,"Wayne, Pennsylvania",0.0
2573,"Wayne, Utah",0.0
2574,"Wayne, West Virginia",0.0
2575,"Waynesboro city, Virginia",0.0
2576,"Webb county, Texas",0.0
2577,"Webb, Texas",0.0
2578,"Weber, Utah",0.0
2579,"Webster, Iowa",0.002702702702702703
2580,"Webster, Kentucky",0.0
2581,"Webster, Louisiana",0.0
2582,"Webster, Missouri",0.0
2583,"Webster, Nebraska",0.0
2584,"Webster, West Virginia",0.0
2585,"Wells, Indiana",0.0
2586,"Wells, North Dakota",0.0
2587,"West baton rouge, Louisiana",0.0
2588,"West carroll parish, Louisiana",0.0
2589,"West carroll, Louisiana",0.0
2590,"West feliciana, Louisiana",0.0
2591,"Westchester, New York",0.0
2592,"Westmoreland, Pennsylvania",0.0
2593,"Westmoreland, Virginia",0.0
2594,"Weston, Wyoming",0.0
2595,"Wetzel, West Virginia",0.0
2596,"Wexford, Michigan",0.0
2597,"Wharton, Texas",0.0
2598,"Whatcom, Washington",0.0
2599,"Wheatland, Montana",0.0
2600,"Wheeler, Nebraska",0.0
2601,"Wheeler, Oregon",0.0
2602,"Wheeler, Texas",0.0
2603,"White pine, Nevada",0.0
2604,"White, Arkansas",0.0
2605,"White, Illinois",0.0
2606,"White, Indiana",0.0
2607,"Whiteside, Illinois",0.0
2608,"Whitley, Indiana",0.0
2609,"Whitley, Kentucky",0.009166666666666667
2610,"Whitman, Washington",0.0
2611,"Wibaux, Montana",0.0
2612,"Wichita, Texas",0.0
2613,"Wicomico, Maryland",0.0
2614,"Wilbarger, Texas",0.0
2615,"Wilcox, Alabama",0.0
2616,"Wilkes, North Carolina",0.0
2617,"Will, Illinois",0.0
2618,"Willacy county, Texas",0.0
2619,"Willacy, Texas",0.0
2620,"Williams, North Dakota",0.0
2621,"Williams, Ohio",0.0
2622,"Williamsburg, South Carolina",0.0
2623,"Williamson, Illinois",0.0
2624,"Williamson, Texas",0.0
2625,"Wilson, Kansas",0.0
2626,"Wilson, North Carolina",0.0010945205479452056
2627,"Wilson, Texas",0.0
2628,"Winchester, Virginia",0.0
2629,"Windham, Connecticut",0.0
2630,"Windham, Vermont",0.0
2631,"Windsor, Vermont",0.0
2632,"Winkler, Texas",0.0
2633,"Winn, Louisiana",0.013617021276595745
2634,"Winnebago, Illinois",0.0
2635,"Winnebago, Iowa",0.0
2636,"Winnebago, Wisconsin",0.0
2637,"Winneshiek, Iowa",0.0
2638,"Winona, Minnesota",0.0
2639,"Winston, Alabama",0.0
2640,"Wise, Texas",0.0
2641,"Wolfe, Kentucky",0.0
2642,"Wood, Ohio",0.0
2643,"Wood, Texas",0.0
2644,"Wood, West Virginia",0.0
2645,"Wood, Wisconsin",0.0
2646,"Woodbury, Iowa",0.0
2647,"Woodford, Illinois",0.0
2648,"Woodford, Kentucky",0.0
2649,"Woodruff, Arkansas",0.0
2650,"Woods, Oklahoma",0.0
2651,"Woodson, Kansas",0.0
2652,"Woodward, Oklahoma",0.0
2653,"Worcester, Maryland",0.0
2654,"Worcester, Massachusetts",0.0
2655,"Worth, Iowa",0.0
2656,"Worth, Missouri",0.0
2657,"Wright, Iowa",0.0
2658,"Wright, Minnesota",0.0
2659,"Wright, Missouri",0.0
2660,"Wyandot, Ohio",0.0
2661,"Wyandotte, Kansas",0.0
2662,"Wyoming, New York",0.0
2663,"Wyoming, Pennsylvania",0.0
2664,"Wyoming, West Virginia",0.0
2665,"Wythe, Virginia",0.0
2666,"Yadkin, North Carolina",0.0
2667,"Yakima, Washington",0.0
2668,"Yakutat, Alaska",0.0
2669,"Yamhill, Oregon",0.0
2670,"Yancey, North Carolina",0.0
2671,"Yankton, South Dakota",0.0
2672,"Yates, New York",0.0
2673,"Yavapai, Arizona",0.0
2674,"Yell, Arkansas",0.0
2675,"Yellow medicine county, Minnesota",0.0
2676,"Yellow medicine, Minnesota",0.0
2677,"Yellowstone, Montana",0.0
2678,"Yoakum, Texas",0.0
2679,"Yolo, California",0.0
2680,"York county, Pennsylvania",0.0
2681,"York, Maine",0.0
2682,"York, Nebraska",0.0
2683,"York, Pennsylvania",0.0020000000000000005
2684,"York, South Carolina",0.021645569620253165
2685,"Young, Texas",0.0
2686,"Yuba, California",0.0
2687,"Yuma county, Arizona",0.0
2688,"Yuma, Arizona",0.0016149068322981366
2689,"Zapata county, Texas",0.0
2690,"Zapata, Texas",0.0
2691,"Zavala, Texas",0.0
