,county,nitrite
2114,"Tazewell, Virginia",0.0
2115,"Tehama, California",0.0
2116,"Terrell, Texas",0.0
2117,"Terry, Texas",0.0
2118,"Teton, Idaho",17.142857142857142
2119,"Teton, Montana",0.0
2120,"Teton, Wyoming",3.3870967741935485
2121,"Texas, Missouri",384.8484848484849
2122,"Texas, Oklahoma",0.0
2123,"Thurston, Washington",1.183431952662722
2124,"Tillamook county, Oregon",0.0
2125,"Tillamook, Oregon",0.0
2126,"Tillman, Oklahoma",0.0
2127,"Tioga county, Pennsylvania",0.0
2128,"Tioga, New York",3.0
2129,"Tioga, Pennsylvania",1.3589251439539347
2130,"Tippecanoe, Indiana",0.65625
2131,"Tipton, Tennessee",0.0
2132,"Titus, Texas",0.0
2133,"Todd, Kentucky",0.0
2134,"Todd, Minnesota",2.903225806451613
2135,"Todd, South Dakota",0.0
2136,"Tolland, Connecticut",15.430099054479964
2137,"Tom green, Texas",0.1724137931034483
2138,"Tompkins, New York",0.0
2139,"Tooele, Utah",54.166666666666664
2140,"Toole, Montana",0.0
2141,"Torrance, New Mexico",0.0
2142,"Transylvania, North Carolina",0.0
2143,"Traverse, Minnesota",10.0
2144,"Travis, Texas",7.4375
2145,"Trempealeau, Wisconsin",18.76923076923077
2146,"Trigg, Kentucky",0.0
2147,"Trimble, Kentucky",0.0
2148,"Trinity, California",0.0
2149,"Trinity, Texas",0.0
2150,"Tripp, South Dakota",0.0
2151,"Trumbull, Ohio",1.5763546798029557
2152,"Tucker, West Virginia",14.0
2153,"Tulare, California",7.2582206405693945
2154,"Tuolumne, California",0.0
2155,"Turner, South Dakota",6.666666666666667
2156,"Tuscaloosa, Alabama",0.0
2157,"Tuscarawas, Ohio",0.5067567567567568
2158,"Tuscola, Michigan",0.3448275862068966
2159,"Twin falls, Idaho",3.6231884057971016
2160,"Tyler, Texas",1.0344827586206897
2161,"Tyler, West Virginia",0.0
2162,"Tyrrell, North Carolina",0.0
2163,"Uinta, Wyoming",0.0
2164,"Uintah, Utah",92.3076923076923
2165,"Ulster, New York",5.490196078431373
2166,"Umatilla, Oregon",0.0
2167,"Unicoi, Tennessee",0.0
2168,"Union county, Pennsylvania",0.0
2169,"Union, Arkansas",0.0
2170,"Union, Florida",1.2153846153846153
2171,"Union, Illinois",0.0
2172,"Union, Iowa",100.0
2173,"Union, Kentucky",0.0
2174,"Union, New Jersey",1.6666666666666667
2175,"Union, North Carolina",9.0
2176,"Union, Ohio",0.0
2177,"Union, Oregon",0.0
2178,"Union, Pennsylvania",2.9531568228105907
2179,"Union, South Carolina",0.0
2180,"Union, South Dakota",0.0
2181,"Upshur, Texas",0.0
2182,"Upshur, West Virginia",0.0
2183,"Upton, Texas",0.0
2184,"Utah, Utah",333.9645390070922
2185,"Uvalde, Texas",0.0
2186,"Val verde, Texas",0.0
2187,"Valdez-cordova census area, Alaska",37.0
2188,"Valdez-cordova, Alaska",40.67796610169491
2189,"Valencia, New Mexico",0.0
2190,"Valley, Idaho",0.36363636363636365
2191,"Van buren, Michigan",0.242914979757085
2192,"Van wert, Ohio",0.3151862464183381
2193,"Van zandt, Texas",0.0
2194,"Vance, North Carolina",0.0
2195,"Vanderburgh, Indiana",0.0
2196,"Venango county, Pennsylvania",0.0
2197,"Venango, Pennsylvania",0.1964735516372796
2198,"Ventura, California",2.0793201133144477
2199,"Vermilion, Illinois",6.102459016393443
2200,"Vermilion, Louisiana",0.0
2201,"Vermillion, Indiana",0.0
2202,"Vernon, Missouri",0.0
2203,"Vernon, Wisconsin",0.0
2204,"Victoria, Texas",0.0
2205,"Vigo, Indiana",0.8461538461538461
2206,"Vilas, Wisconsin",5.449612403100775
2207,"Vinton, Ohio",2.272727272727273
2208,"Volusia, Florida",2.8497041420118343
2209,"Wabash, Illinois",0.0
2210,"Wabash, Indiana",0.0
2211,"Wabasha, Minnesota",3.3333333333333335
2212,"Wade hampton, Alaska",0.21428571428571427
2213,"Wadena, Minnesota",0.8333333333333334
2214,"Wagoner, Oklahoma",0.0
2215,"Wahkiakum, Washington",0.0
2216,"Wake, North Carolina",1.75564457392571
2217,"Wakulla, Florida",1.8776978417266188
2218,"Waldo, Maine",0.1088929219600726
2219,"Walker, Alabama",0.0
2220,"Walker, Texas",13.728813559322035
2221,"Walla walla, Washington",7.60655737704918
2222,"Waller, Texas",0.0
2223,"Wallowa, Oregon",0.0
2224,"Walton, Florida",0.2926829268292683
2225,"Walworth, South Dakota",0.0
2226,"Walworth, Wisconsin",11.773399014778326
2227,"Ward, Texas",0.0
2228,"Warren county, Pennsylvania",0.0
2229,"Warren, Illinois",0.0
2230,"Warren, Indiana",0.0
2231,"Warren, Iowa",0.0
2232,"Warren, Missouri",103.65671641791045
2233,"Warren, New Jersey",3.872146118721461
2234,"Warren, New York",12.195121951219512
2235,"Warren, North Carolina",0.0
2236,"Warren, Ohio",0.0
2237,"Warren, Pennsylvania",1.1865079365079365
2238,"Warren, Virginia",0.0
2239,"Warrick, Indiana",2.5
2240,"Wasatch, Utah",244.74137931034483
2241,"Wasco, Oregon",0.5
2242,"Waseca, Minnesota",0.0
2243,"Washakie, Wyoming",0.0
2244,"Washburn, Wisconsin",0.0
2245,"Washington county, Florida",0.0
2246,"Washington county, Rhode Island",0.0
2247,"Washington, Alabama",0.0
2248,"Washington, Arkansas",0.0
2249,"Washington, Florida",0.0
2250,"Washington, Idaho",0.0
2251,"Washington, Illinois",0.0
2252,"Washington, Iowa",546.6101694915254
2253,"Washington, Kentucky",0.0
2254,"Washington, Louisiana",0.0
2255,"Washington, Maine",0.6927710843373494
2256,"Washington, Maryland",0.7
2257,"Washington, Minnesota",36.18556701030928
2258,"Washington, Missouri",434.54545454545456
2259,"Washington, New York",0.0
2260,"Washington, North Carolina",0.0
2261,"Washington, Ohio",8.293838862559241
2262,"Washington, Oregon",3.2222222222222223
2263,"Washington, Pennsylvania",7.5590909090909095
2264,"Washington, Rhode Island",1.7461010605115408
2265,"Washington, Texas",3.5555555555555554
2266,"Washington, Utah",12.048
2267,"Washington, Vermont",1.2352941176470589
2268,"Washington, Wisconsin",9.642553191489363
2269,"Washoe, Nevada",3.292173913043478
2270,"Washtenaw, Michigan",10.259365994236312
2271,"Watauga, North Carolina",0.0
2272,"Watonwan, Minnesota",20.0
2273,"Waukesha, Wisconsin",7.842676311030742
2274,"Waupaca, Wisconsin",9.549019607843137
2275,"Waushara, Wisconsin",7.025316455696203
2276,"Wayne, Illinois",7.75
2277,"Wayne, Indiana",0.4444444444444444
2278,"Wayne, Kentucky",0.0
2279,"Wayne, Michigan",0.0
2280,"Wayne, Missouri",268.52713178294573
2281,"Wayne, New York",0.0
2282,"Wayne, North Carolina",0.0
2283,"Wayne, Ohio",1.1557935735150926
2284,"Wayne, Pennsylvania",1.7713398861872736
2285,"Wayne, Tennessee",0.0
2286,"Wayne, Utah",157.4923076923077
2287,"Wayne, West Virginia",0.0
2288,"Weakley, Tennessee",0.0
2289,"Webb, Texas",16.666666666666668
2290,"Weber, Utah",361.6375
2291,"Webster, Iowa",0.0
2292,"Webster, Kentucky",0.5
2293,"Webster, Louisiana",0.0
2294,"Webster, Missouri",286.79245283018867
2295,"Webster, West Virginia",0.0
2296,"Wells, Indiana",1.875
2297,"West baton rouge, Louisiana",0.0
2298,"Westchester, New York",14.529404617253947
2299,"Westmoreland, Pennsylvania",2.568548387096774
2300,"Westmoreland, Virginia",0.17647058823529413
2301,"Weston, Wyoming",0.0
2302,"Wetzel, West Virginia",0.0
2303,"Wexford, Michigan",0.0
2304,"Wharton, Texas",1.9101123595505618
2305,"Whatcom, Washington",1.5348837209302326
2306,"Wheatland, Montana",0.0
2307,"Wheeler, Oregon",0.0
2308,"Wheeler, Texas",0.0
2309,"White pine, Nevada",1.8666666666666667
2310,"White, Arkansas",0.0
2311,"White, Illinois",0.0
2312,"White, Indiana",0.0
2313,"Whiteside, Illinois",2.7586206896551726
2314,"Whitley, Indiana",0.0
2315,"Whitley, Kentucky",0.0
2316,"Whitman, Washington",0.0
2317,"Wichita, Texas",0.0
2318,"Wicomico, Maryland",269.5652173913044
2319,"Wilbarger, Texas",53.46153846153846
2320,"Wilcox, Alabama",0.38461538461538464
2321,"Wilkes, North Carolina",0.0
2322,"Will, Illinois",3.820982514571191
2323,"Williams, Ohio",0.0
2324,"Williamsburg, South Carolina",0.0
2325,"Williamson, Illinois",0.0
2326,"Williamson, Tennessee",0.0
2327,"Williamson, Texas",7.297297297297297
2328,"Wilson, North Carolina",6.125
2329,"Wilson, Texas",0.0
2330,"Windham, Connecticut",4.9695712309820195
2331,"Windham, Vermont",0.1935483870967742
2332,"Windsor, Vermont",0.0
2333,"Winkler, Texas",0.0
2334,"Winnebago, Illinois",12.570621468926554
2335,"Winnebago, Iowa",0.0
2336,"Winnebago, Wisconsin",5.625
2337,"Winneshiek, Iowa",0.0
2338,"Winona, Minnesota",0.0
2339,"Winston, Alabama",0.0
2340,"Wise, Texas",3.0392156862745097
2341,"Wise, Virginia",0.0
2342,"Wolfe, Kentucky",0.0
2343,"Wood, Ohio",1.4318181818181819
2344,"Wood, Texas",0.0
2345,"Wood, West Virginia",0.0
2346,"Wood, Wisconsin",0.4482758620689655
2347,"Woodbury, Iowa",0.4132231404958678
2348,"Woodford, Illinois",4.890965732087228
2349,"Woodford, Kentucky",5.217391304347826
2350,"Woodruff, Arkansas",0.0
2351,"Woods, Oklahoma",0.0
2352,"Woodward, Oklahoma",0.0
2353,"Worcester, Maryland",27.884615384615383
2354,"Worcester, Massachusetts",1.8216911764705883
2355,"Worth, Iowa",0.0
2356,"Worth, Missouri",113.33333333333333
2357,"Wright, Iowa",0.0
2358,"Wright, Minnesota",0.5263157894736842
2359,"Wright, Missouri",355.2173913043478
2360,"Wyandot, Ohio",1.3068181818181819
2361,"Wyandotte, Kansas",0.0
2362,"Wyoming, New York",1.1538461538461537
2363,"Wyoming, Pennsylvania",0.5595054095826894
2364,"Wyoming, West Virginia",4.185185185185185
2365,"Wythe, Virginia",0.0
2366,"Yadkin, North Carolina",0.11049723756906077
2367,"Yakima, Washington",0.4153147306943543
2368,"Yakutat, Alaska",0.0
2369,"Yamhill, Oregon",1.702127659574468
2370,"Yancey, North Carolina",57.89473684210526
2371,"Yates, New York",13.333333333333334
2372,"Yavapai, Arizona",0.7402164862614488
2373,"Yell, Arkansas",0.0
2374,"Yellow medicine county, Minnesota",0.0
2375,"Yellow medicine, Minnesota",3.3333333333333335
2376,"Yellowstone, Montana",23.333333333333332
2377,"Yoakum, Texas",0.0
2378,"Yolo, California",0.0
2379,"York county, Pennsylvania",2.3157894736842106
2380,"York, Maine",0.9255663430420712
2381,"York, Pennsylvania",20.991994917407876
2382,"York, South Carolina",4.846153846153846
2383,"York, Virginia",3.3333333333333335
2384,"Young, Texas",0.0
2385,"Yuba, California",0.6540857142857143
2386,"Yukon-koyukuk, Alaska",0.0
2387,"Yuma county, Arizona",0.7894736842105263
2388,"Yuma, Arizona",5.005698005698005
2389,"Zavala, Texas",0.0
