,county,selenium
1414,"Lake of the woods, Minnesota",0.0
1415,"Lake, California",0.09765625
1416,"Lake, Florida",1.0843749999999996
1417,"Lake, Illinois",0.07898230088495575
1418,"Lake, Indiana",1.4285714285714284
1419,"Lake, Michigan",0.0
1420,"Lake, Minnesota",0.0
1421,"Lake, Montana",0.0
1422,"Lake, Ohio",0.08249999999999999
1423,"Lake, Oregon",0.0
1424,"Lake, South Dakota",2.3
1425,"Lake, Tennessee",0.0
1426,"Lamar, Alabama",0.0
1427,"Lamar, Texas",0.0
1428,"Lamb, Texas",11.448666666666666
1429,"Lamoille, Vermont",0.0
1430,"Lamoure, North Dakota",1.5625000000000002
1431,"Lampasas, Texas",0.0
1432,"Lancaster county, Pennsylvania",0.0
1433,"Lancaster, Nebraska",3.048076923076924
1434,"Lancaster, Pennsylvania",0.24380952380952378
1435,"Lancaster, South Carolina",0.0
1436,"Lancaster, Virginia",0.0
1437,"Lander, Nevada",0.14285714285714285
1438,"Lane, Kansas",14.32727272727273
1439,"Lane, Oregon",0.13655660377358492
1440,"Langlade, Wisconsin",0.9368421052631579
1441,"Lapeer, Michigan",0.3076923076923077
1442,"Laporte, Indiana",0.0
1443,"Laramie, Wyoming",0.84
1444,"Larue, Kentucky",0.0
1445,"Lasalle, Illinois",0.42345794392523367
1446,"Lassen, California",0.22857142857142856
1447,"Latah, Idaho",0.11521739130434783
1448,"Latimer, Oklahoma",0.0
1449,"Lauderdale, Alabama",0.0
1450,"Lauderdale, Tennessee",0.0
1451,"Laurel, Kentucky",0.2777777777777778
1452,"Laurens, South Carolina",0.2533333333333333
1453,"Lavaca, Texas",2.276923076923077
1454,"Lawrence county, Arkansas",0.0
1455,"Lawrence, Alabama",0.0
1456,"Lawrence, Arkansas",0.0
1457,"Lawrence, Illinois",1.44
1458,"Lawrence, Indiana",0.0
1459,"Lawrence, Kentucky",0.0
1460,"Lawrence, Missouri",0.17704918032786887
1461,"Lawrence, Ohio",0.0
1462,"Lawrence, Pennsylvania",0.0
1463,"Lawrence, South Dakota",0.0
1464,"Lawrence, Tennessee",0.0
1465,"Le flore, Oklahoma",0.0
1466,"Le sueur, Minnesota",0.9158823529411765
1467,"Lea, New Mexico",6.68609375
1468,"Leavenworth, Kansas",2.206060606060606
1469,"Lebanon, Pennsylvania",0.8294117647058824
1470,"Lee county, South Carolina",0.0
1471,"Lee, Alabama",0.0
1472,"Lee, Arkansas",0.0
1473,"Lee, Florida",1.1585365853658536
1474,"Lee, Illinois",0.11171428571428572
1475,"Lee, Iowa",0.0
1476,"Lee, Kentucky",0.0
1477,"Lee, North Carolina",0.0
1478,"Lee, South Carolina",0.0
1479,"Lee, Texas",0.23125
1480,"Lee, Virginia",0.0
1481,"Leelanau, Michigan",0.0
1482,"Lehigh, Pennsylvania",0.19114285714285714
1483,"Lemhi, Idaho",0.5216666666666666
1484,"Lenawee, Michigan",0.16
1485,"Lenoir, North Carolina",0.0
1486,"Leon, Florida",0.20138888888888887
1487,"Leon, Texas",0.08125531914893618
1488,"Leslie, Kentucky",0.0
1489,"Letcher, Kentucky",0.5714285714285714
1490,"Levy county, Florida",1.275
1491,"Levy, Florida",0.7612244897959183
1492,"Lewis and clark, Montana",0.32231404958677684
1493,"Lewis county, Washington",0.0
1494,"Lewis, Idaho",0.30538461538461537
1495,"Lewis, Kentucky",0.5
1496,"Lewis, Missouri",0.0
1497,"Lewis, New York",0.0
1498,"Lewis, Tennessee",0.2714285714285714
1499,"Lewis, Washington",0.0
1500,"Lewis, West Virginia",0.0
1501,"Lexington county, South Carolina",0.0
1502,"Lexington, South Carolina",0.29333333333333333
1503,"Liberty, Florida",0.25
1504,"Liberty, Montana",0.0
1505,"Liberty, Texas",0.6973214285714285
1506,"Licking, Ohio",0.0
1507,"Limestone, Alabama",0.0
1508,"Limestone, Texas",1.2947368421052632
1509,"Lincoln parish, Louisiana",0.0
1510,"Lincoln, Arkansas",0.0
1511,"Lincoln, Idaho",0.5733333333333334
1512,"Lincoln, Kansas",32.99285714285715
1513,"Lincoln, Kentucky",0.0
1514,"Lincoln, Louisiana",0.06712328767123286
1515,"Lincoln, Maine",0.6525641025641026
1516,"Lincoln, Missouri",0.13707142857142857
1517,"Lincoln, Montana",0.0
1518,"Lincoln, Nebraska",0.9162500000000001
1519,"Lincoln, Nevada",0.35294117647058826
1520,"Lincoln, New Mexico",1.8349514563106797
1521,"Lincoln, North Carolina",0.0
1522,"Lincoln, Oklahoma",2.3759999999999994
1523,"Lincoln, Oregon",0.6470588235294118
1524,"Lincoln, South Dakota",0.8
1525,"Lincoln, Tennessee",0.0
1526,"Lincoln, Washington",0.209375
1527,"Lincoln, West Virginia",1.113076923076923
1528,"Lincoln, Wisconsin",0.17407407407407408
1529,"Lincoln, Wyoming",0.012244897959183673
1530,"Linn county, Oregon",0.0
1531,"Linn, Iowa",0.04905660377358491
1532,"Linn, Kansas",0.359090909090909
1533,"Linn, Missouri",0.0
1534,"Linn, Oregon",0.3702465753424658
1535,"Lipscomb, Texas",0.27499999999999997
1536,"Litchfield, Connecticut",0.02133879781420765
1537,"Little river, Arkansas",0.0
1538,"Live oak, Texas",5.176111111111111
1539,"Livingston county, New York",0.0
1540,"Livingston parish, Louisiana",0.0
1541,"Livingston, Illinois",0.7176190476190476
1542,"Livingston, Kentucky",0.0
1543,"Livingston, Louisiana",0.0
1544,"Livingston, Michigan",0.7555555555555555
1545,"Livingston, Missouri",0.0
1546,"Livingston, New York",0.1075438596491228
1547,"Llano, Texas",3.27037037037037
1548,"Logan, Arkansas",0.0
1549,"Logan, Illinois",0.809142857142857
1550,"Logan, Kansas",5.506666666666666
1551,"Logan, Nebraska",0.0
1552,"Logan, North Dakota",0.0
1553,"Logan, Ohio",0.0
1554,"Logan, Oklahoma",11.066666666666666
1555,"Logan, West Virginia",1.2418918918918918
1556,"Lonoke, Arkansas",0.0
1557,"Lorain, Ohio",0.30303030303030304
1558,"Los alamos, New Mexico",0.6000000000000001
1559,"Los angeles county, California",0.0
1560,"Los angeles, California",0.2043013523858126
1561,"Loudon, Tennessee",0.22000000000000003
1562,"Loudoun, Virginia",0.21646666666666667
1563,"Louisa, Iowa",0.0
1564,"Louisa, Virginia",0.0
1565,"Loup, Nebraska",0.0
1566,"Love, Oklahoma",0.0
1567,"Loving, Texas",0.0
1568,"Lowndes, Alabama",0.5
1569,"Lubbock, Texas",29.521419753086416
1570,"Lucas, Iowa",0.0
1571,"Lucas, Ohio",0.0
1572,"Luce, Michigan",0.0
1573,"Luna, New Mexico",0.8046511627906976
1574,"Lunenburg, Virginia",0.0
1575,"Luzerne county, Pennsylvania",0.0
1576,"Luzerne, Pennsylvania",0.2503125
1577,"Lycoming county, Pennsylvania",0.0
1578,"Lycoming, Pennsylvania",0.0
1579,"Lyman, South Dakota",1.2
1580,"Lynchburg, Virginia",0.0
1581,"Lynn, Texas",48.33870967741935
1582,"Lyon, Iowa",0.0
1583,"Lyon, Kansas",0.6666666666666666
1584,"Lyon, Kentucky",0.0
1585,"Lyon, Minnesota",0.0
1586,"Lyon, Nevada",0.36486486486486486
1587,"Mackinac, Michigan",0.0
1588,"Macomb, Michigan",0.24
1589,"Macon, Alabama",0.0
1590,"Macon, Illinois",0.37857142857142856
1591,"Macon, Missouri",0.0
1592,"Macon, North Carolina",0.0
1593,"Macon, Tennessee",0.0
1594,"Macoupin, Illinois",0.06756756756756757
1595,"Madera county, California",0.0
1596,"Madera, California",0.22669789227166276
1597,"Madison, Alabama",0.22666666666666666
1598,"Madison, Florida",1.2857142857142858
1599,"Madison, Idaho",0.10437500000000001
1600,"Madison, Illinois",1.9121428571428571
1601,"Madison, Indiana",0.0
1602,"Madison, Kentucky",0.0
1603,"Madison, Louisiana",0.0
1604,"Madison, Missouri",0.0
1605,"Madison, Montana",0.3076923076923077
1606,"Madison, Nebraska",9.413142857142857
1607,"Madison, New York",0.009708737864077669
1608,"Madison, North Carolina",0.0
1609,"Madison, Ohio",0.08395
1610,"Madison, Tennessee",0.1625
1611,"Madison, Texas",0.0
1612,"Madison, Virginia",0.0
1613,"Magoffin, Kentucky",0.0
1614,"Mahaska, Iowa",0.0
1615,"Mahnomen, Minnesota",0.0
1616,"Mahoning, Ohio",0.20535714285714285
1617,"Major, Oklahoma",6.449999999999999
1618,"Malheur, Oregon",3.1147
1619,"Manassas, Virginia",0.0
1620,"Manatee county, Florida",1.0083333333333333
1621,"Manatee, Florida",0.4059999999999999
1622,"Manistee, Michigan",0.3333333333333333
1623,"Manitowoc, Wisconsin",0.06930555555555556
1624,"Marathon, Wisconsin",0.06116279069767442
1625,"Marengo, Alabama",0.0
1626,"Maricopa, Arizona",1.084313725490196
1627,"Maries county, Missouri",0.0
1628,"Maries, Missouri",0.0
1629,"Marin, California",0.0
1630,"Marinette, Wisconsin",0.13157894736842105
1631,"Marion county, Florida",1.9
1632,"Marion county, Missouri",0.0
1633,"Marion, Alabama",0.11966666666666666
1634,"Marion, Arkansas",0.0
1635,"Marion, Florida",0.803811252268603
1636,"Marion, Illinois",0.08947368421052632
1637,"Marion, Indiana",0.0
1638,"Marion, Iowa",0.0
1639,"Marion, Kansas",2.081818181818182
1640,"Marion, Kentucky",0.0
1641,"Marion, Missouri",0.0
1642,"Marion, Ohio",0.3148148148148148
1643,"Marion, Oregon",0.00910948905109489
1644,"Marion, South Carolina",0.0
1645,"Marion, Tennessee",0.0
1646,"Marion, Texas",0.4751500000000001
1647,"Marion, West Virginia",0.0
1648,"Mariposa, California",0.031914893617021274
1649,"Marlboro, South Carolina",0.0
1650,"Marquette, Michigan",0.0
1651,"Marquette, Wisconsin",0.07435897435897436
1652,"Marshall, Alabama",0.0
1653,"Marshall, Illinois",0.8043333333333333
1654,"Marshall, Indiana",0.0
1655,"Marshall, Iowa",0.0
1656,"Marshall, Kansas",9.745161290322581
1657,"Marshall, Kentucky",0.4
1658,"Marshall, Minnesota",0.0
1659,"Marshall, Oklahoma",0.3091304347826087
1660,"Marshall, South Dakota",0.6
1661,"Marshall, Tennessee",0.0
1662,"Marshall, West Virginia",0.33749999999999997
1663,"Martin county, Florida",0.0
1664,"Martin, Florida",1.2202898550724637
1665,"Martin, Indiana",0.0
1666,"Martin, Kentucky",0.0
1667,"Martin, Minnesota",0.0
1668,"Martin, North Carolina",0.7837837837837838
1669,"Martin, Texas",14.874999999999998
1670,"Martinsville, Virginia",0.0
1671,"Mason, Illinois",0.35294117647058826
1672,"Mason, Kentucky",0.36363636363636365
1673,"Mason, Michigan",0.14285714285714285
1674,"Mason, Texas",0.0
1675,"Mason, Washington",0.0
1676,"Mason, West Virginia",0.2529411764705883
1677,"Massac, Illinois",0.2857142857142857
1678,"Matagorda, Texas",1.0844827586206895
1679,"Matanuska-susitna borough, Alaska",0.0
1680,"Matanuska-susitna, Alaska",0.23519553072625698
1681,"Mathews, Virginia",0.0
1682,"Maui, Hawaii",0.0
1683,"Maury, Tennessee",0.36
1684,"Maverick, Texas",2.34
1685,"Mayes, Oklahoma",0.0
1686,"Mcclain, Oklahoma",0.7642857142857142
1687,"Mccone, Montana",0.0
1688,"Mccook, South Dakota",0.8
1689,"Mccormick, South Carolina",0.0
1690,"Mccracken, Kentucky",0.40833333333333327
1691,"Mccreary, Kentucky",0.0
1692,"Mcculloch, Texas",6.724
1693,"Mccurtain, Oklahoma",0.0
1694,"Mcdonald, Missouri",0.3095588235294117
1695,"Mcdonough, Illinois",1.07
1696,"Mcdowell, North Carolina",0.0
1697,"Mcdowell, West Virginia",0.9284848484848484
1698,"Mchenry, Illinois",0.22010869565217392
1699,"Mchenry, North Dakota",2.383333333333333
1700,"Mcintosh, North Dakota",1.225
1701,"Mcintosh, Oklahoma",0.0
1702,"Mckean, Pennsylvania",0.13548387096774195
1703,"Mckenzie, North Dakota",2.2742857142857145
1704,"Mckinley, New Mexico",0.09230769230769231
1705,"Mclean, Illinois",0.547536231884058
1706,"Mclean, Kentucky",0.0
1707,"Mclean, North Dakota",1.1300000000000001
1708,"Mclennan, Texas",2.1964788732394362
1709,"Mcleod, Minnesota",0.0
1710,"Mcminn, Tennessee",23.5
1711,"Mcmullen, Texas",0.0
1712,"Mcnairy, Tennessee",0.0
1713,"Mcpherson, Kansas",6.791428571428573
1714,"Mcpherson, Nebraska",0.0
1715,"Meade, Kansas",5.278260869565218
1716,"Meade, Kentucky",0.0
1717,"Meade, South Dakota",2.838461538461538
1718,"Meagher, Montana",0.0
1719,"Mecklenburg, North Carolina",0.953125
1720,"Mecklenburg, Virginia",0.0
1721,"Mecosta, Michigan",0.0
1722,"Medina, Ohio",0.61875
1723,"Medina, Texas",0.6848076923076925
1724,"Meeker, Minnesota",0.0
1725,"Meigs, Ohio",0.575
1726,"Meigs, Tennessee",0.0
1727,"Menard, Illinois",0.4
1728,"Menard, Texas",0.0
1729,"Mendocino, California",0.0
1730,"Menifee, Kentucky",0.0
1731,"Menominee, Michigan",0.0
1732,"Menominee, Wisconsin",0.0
1733,"Merced, California",0.2016666666666667
1734,"Mercer county, Pennsylvania",0.0
1735,"Mercer, Illinois",0.4971428571428571
1736,"Mercer, Kentucky",0.0
1737,"Mercer, Missouri",0.0
1738,"Mercer, New Jersey",0.4102054794520548
1739,"Mercer, North Dakota",2.6759999999999997
1740,"Mercer, Ohio",0.0
1741,"Mercer, Pennsylvania",0.0
1742,"Mercer, West Virginia",0.025581395348837212
1743,"Merrick, Nebraska",4.800909090909091
1744,"Merrimack, New Hampshire",0.009642857142857144
1745,"Miami, Indiana",0.0
1746,"Miami, Kansas",0.5411764705882353
1747,"Miami, Ohio",0.0
1748,"Miami-dade, Florida",1.165
1749,"Middlesex, Connecticut",0.012195121951219513
1750,"Middlesex, Massachusetts",0.23005964214711735
1751,"Middlesex, New Jersey",0.36100917431192664
1752,"Middlesex, Virginia",0.11777777777777777
1753,"Midland, Michigan",4.0
1754,"Midland, Texas",36.64863636363636
1755,"Mifflin, Pennsylvania",0.0
1756,"Milam, Texas",0.9315789473684212
1757,"Millard, Utah",1.3394366197183096
1758,"Mille lacs county, Minnesota",0.0
1759,"Mille lacs, Minnesota",0.0
1760,"Miller, Arkansas",0.0
1761,"Miller, Missouri",0.0
1762,"Mills, Texas",2.142857142857143
1763,"Milwaukee, Wisconsin",0.09906542056074766
1764,"Miner, South Dakota",1.6
1765,"Mineral, Montana",0.0
1766,"Mineral, Nevada",0.0
1767,"Mineral, West Virginia",0.034375
1768,"Mingo, West Virginia",0.7791891891891891
1769,"Minidoka, Idaho",0.29533333333333334
1770,"Minnehaha, South Dakota",0.675
1771,"Missaukee, Michigan",0.0
1772,"Mississippi, Arkansas",0.0
1773,"Mississippi, Missouri",0.0
1774,"Missoula, Montana",0.019417475728155338
1775,"Mitchell, Iowa",1.0857142857142856
1776,"Mitchell, Kansas",18.73636363636363
1777,"Mitchell, North Carolina",0.0
1778,"Mitchell, Texas",0.0
1779,"Mobile, Alabama",0.0
1780,"Modoc, California",0.0
1781,"Mohave, Arizona",1.0084745762711866
1782,"Moniteau, Missouri",0.0
1783,"Monmouth, New Jersey",0.030029154518950434
1784,"Mono, California",0.028169014084507043
1785,"Monona, Iowa",3.25
1786,"Monongalia, West Virginia",0.16666666666666666
1787,"Monroe county, Pennsylvania",0.0
1788,"Monroe, Alabama",0.025588235294117648
1789,"Monroe, Arkansas",0.0
1790,"Monroe, Florida",0.0
1791,"Monroe, Illinois",6.9
1792,"Monroe, Indiana",0.0
1793,"Monroe, Kentucky",0.0
1794,"Monroe, Michigan",0.5
1795,"Monroe, Missouri",0.0
1796,"Monroe, New York",2.2125
1797,"Monroe, Ohio",0.0
1798,"Monroe, Pennsylvania",0.009558823529411765
1799,"Monroe, Tennessee",0.34444444444444444
1800,"Monroe, West Virginia",2.3781818181818184
1801,"Monroe, Wisconsin",0.10967741935483871
1802,"Montague, Texas",0.1597777777777778
1803,"Montcalm, Michigan",0.17647058823529413
1804,"Monterey, California",4.0906425702811235
1805,"Montgomery county, Pennsylvania",0.9624999999999999
1806,"Montgomery, Alabama",0.0
1807,"Montgomery, Arkansas",0.0
1808,"Montgomery, Illinois",1.5648148148148149
1809,"Montgomery, Indiana",0.0
1810,"Montgomery, Iowa",0.0
1811,"Montgomery, Kansas",1.0520000000000003
1812,"Montgomery, Kentucky",0.3333333333333333
1813,"Montgomery, Maryland",0.1943661971830986
1814,"Montgomery, Missouri",0.0
1815,"Montgomery, New York",0.0922077922077922
1816,"Montgomery, North Carolina",0.0
1817,"Montgomery, Ohio",0.0
1818,"Montgomery, Pennsylvania",0.35461538461538467
1819,"Montgomery, Tennessee",0.0
1820,"Montgomery, Texas",0.34412955465587036
1821,"Montgomery, Virginia",0.0
1822,"Montmorency, Michigan",0.0
1823,"Montour, Pennsylvania",0.0
1824,"Moody, South Dakota",0.0
1825,"Moore county, Texas",3.3
1826,"Moore, North Carolina",0.10236220472440945
1827,"Moore, Tennessee",0.0
1828,"Moore, Texas",3.3
1829,"Mora, New Mexico",0.5205416666666667
1830,"Morehouse, Louisiana",0.4
1831,"Morgan, Alabama",0.0
1832,"Morgan, Illinois",0.9
1833,"Morgan, Indiana",0.10526315789473684
1834,"Morgan, Kentucky",0.0
1835,"Morgan, Missouri",0.0
1836,"Morgan, Ohio",0.0
1837,"Morgan, Tennessee",0.0
1838,"Morgan, Utah",0.9280701754385965
1839,"Morgan, West Virginia",0.0
1840,"Morrill, Nebraska",3.2779999999999996
1841,"Morris, Kansas",2.80625
1842,"Morris, New Jersey",0.3364432029795159
1843,"Morris, Texas",0.0
1844,"Morrison, Minnesota",0.0
1845,"Morrow, Ohio",0.0
1846,"Morrow, Oregon",0.4447368421052631
1847,"Morton, Kansas",8.56
1848,"Morton, North Dakota",0.0
1849,"Motley, Texas",8.295000000000002
1850,"Moultrie, Illinois",0.0
1851,"Mountrail, North Dakota",3.6575
1852,"Mower, Minnesota",0.0
1853,"Muhlenberg, Kentucky",0.15384615384615385
1854,"Multnomah county, Oregon",0.0
1855,"Multnomah, Oregon",0.0
1856,"Murray, Minnesota",0.0
1857,"Murray, Oklahoma",1.5555555555555556
1858,"Muscatine, Iowa",0.0
1859,"Muskegon, Michigan",1.3125
1860,"Muskingum, Ohio",0.0
1861,"Muskogee, Oklahoma",0.0
1862,"Musselshell, Montana",0.0
1863,"Nacogdoches, Texas",0.12787272727272728
1864,"Nance, Nebraska",23.31888888888889
1865,"Nantucket, Massachusetts",0.0
1866,"Napa, California",0.03412462908011869
1867,"Nash, North Carolina",0.19529411764705884
1868,"Nassau, Florida",0.9977777777777778
1869,"Nassau, New York",0.034594594594594595
1870,"Natchitoches, Louisiana",0.0
1871,"Natrona, Wyoming",2.923076923076923
1872,"Navajo, Arizona",6.5655564516129035
1873,"Navarro, Texas",0.14100000000000001
1874,"Nelson, Kentucky",0.0
1875,"Nelson, North Dakota",0.6799999999999999
1876,"Nelson, Virginia",0.0
1877,"Nemaha, Kansas",2.6999999999999997
1878,"Nemaha, Nebraska",6.198181818181819
1879,"Neosho, Kansas",1.1111111111111112
1880,"Ness, Kansas",13.05263157894737
1881,"Nevada county, Arkansas",0.0
1882,"Nevada, Arkansas",0.0
1883,"Nevada, California",0.0
1884,"New hanover, North Carolina",0.0
1885,"New haven, Connecticut",0.05639097744360902
1886,"New kent, Virginia",0.0
1887,"New london, Connecticut",0.07238979118329467
1888,"New madrid, Missouri",0.275
1889,"Newaygo, Michigan",0.15384615384615385
1890,"Newberry, South Carolina",0.0
1891,"Newport news, Virginia",0.0
1892,"Newport, Rhode Island",0.04597701149425287
1893,"Newton county, Arkansas",0.0
1894,"Newton, Arkansas",0.0
1895,"Newton, Indiana",0.0
1896,"Newton, Missouri",0.11627906976744186
1897,"Newton, Texas",0.19473684210526318
1898,"Nez perce, Idaho",0.39569230769230773
1899,"Niagara, New York",0.0
1900,"Nicholas, Kentucky",0.0
1901,"Nicholas, West Virginia",0.0
1902,"Nicollet, Minnesota",0.0
1903,"Niobrara, Wyoming",0.0
1904,"Noble, Indiana",0.0
1905,"Noble, Ohio",0.0
1906,"Noble, Oklahoma",0.0
1907,"Nobles, Minnesota",0.0
1908,"Nodaway, Missouri",0.0
1909,"Nolan, Texas",5.5200000000000005
1910,"Nome, Alaska",1.2988823529411764
1911,"Norfolk, Massachusetts",0.041379310344827586
1912,"Norfolk, Virginia",0.0
1913,"Norman, Minnesota",0.0
1914,"North slope, Alaska",0.13
1915,"Northampton county, Pennsylvania",0.0
1916,"Northampton, North Carolina",0.0
1917,"Northampton, Pennsylvania",0.0945945945945946
1918,"Northampton, Virginia",0.0
1919,"Northumberland, Pennsylvania",0.12636363636363637
1920,"Northumberland, Virginia",0.06218487394957983
1921,"Northwest arctic borough, Alaska",0.2545
1922,"Northwest arctic, Alaska",0.6953999999999999
1923,"Norton, Kansas",9.520000000000001
1924,"Norton, Virginia",0.0
1925,"Nottoway, Virginia",0.0
1926,"Nowata, Oklahoma",0.4696666666666667
1927,"Nuckolls, Nebraska",4.123
1928,"Nueces, Texas",8.651571428571428
1929,"Nye, Nevada",0.6770114942528735
1930,"O'brien, Iowa",0.0
1931,"Oakland, Michigan",0.2746478873239437
1932,"Obion, Tennessee",0.0
1933,"Ocean, New Jersey",0.07128133704735376
1934,"Oceana, Michigan",1.4166666666666667
1935,"Ochiltree, Texas",2.628
1936,"Oconee, South Carolina",0.0
1937,"Oconto, Wisconsin",0.0
1938,"Ogemaw, Michigan",0.0
1939,"Ogle, Illinois",0.10442105263157894
1940,"Ohio, Indiana",0.55
1941,"Ohio, Kentucky",0.22727272727272727
1942,"Ohio, West Virginia",1.08
1943,"Okaloosa county, Florida",0.0
1944,"Okaloosa, Florida",0.0195
1945,"Okanogan, Washington",0.7597701149425287
1946,"Okeechobee, Florida",0.8594594594594595
1947,"Okfuskee, Oklahoma",0.0
1948,"Oklahoma, Oklahoma",3.1682825484764536
1949,"Okmulgee, Oklahoma",0.0
1950,"Oldham, Kentucky",0.0
1951,"Oldham, Texas",7.285714285714286
1952,"Oliver, North Dakota",0.315
1953,"Olmsted, Minnesota",0.15910714285714286
1954,"Oneida, Idaho",1.9266666666666667
1955,"Oneida, New York",0.04414414414414414
1956,"Oneida, Wisconsin",0.11960784313725491
1957,"Onondaga, New York",0.1437956204379562
1958,"Onslow, North Carolina",0.0
1959,"Ontario, New York",0.1783132530120482
1960,"Ontonagon, Michigan",0.0
1961,"Orange, California",0.6661432160804021
1962,"Orange, Florida",0.6027624309392265
1963,"Orange, New York",0.12982456140350876
1964,"Orange, North Carolina",0.0
1965,"Orange, Texas",1.805813953488372
1966,"Orange, Vermont",0.0
1967,"Orange, Virginia",0.0
1968,"Orangeburg, South Carolina",0.049999999999999996
1969,"Oregon, Missouri",0.0
1970,"Orleans, Louisiana",0.0
1971,"Orleans, New York",0.0
1972,"Orleans, Vermont",0.0
1973,"Osage, Kansas",0.9057142857142858
1974,"Osage, Missouri",0.0
1975,"Osage, Oklahoma",0.0
1976,"Osborne, Kansas",11.156249999999996
1977,"Osceola, Florida",0.3134615384615384
1978,"Osceola, Michigan",0.3333333333333333
1979,"Oscoda, Michigan",0.0
1980,"Oswego, New York",0.4038461538461538
1981,"Otero county, New Mexico",1.5
1982,"Otero, New Mexico",1.718672268907563
1983,"Otoe, Nebraska",1.532
1984,"Otsego, Michigan",0.0
1985,"Otsego, New York",0.06727272727272728
1986,"Ottawa, Kansas",4.204545454545454
1987,"Ottawa, Michigan",3.0
1988,"Ottawa, Ohio",0.0
1989,"Ottawa, Oklahoma",0.0
1990,"Otter tail, Minnesota",0.0
1991,"Ouachita, Arkansas",0.0
1992,"Ouachita, Louisiana",0.0
1993,"Outagamie, Wisconsin",0.29645454545454547
1994,"Overton, Tennessee",0.0
1995,"Owen, Indiana",0.0
1996,"Owen, Kentucky",0.0
1997,"Owsley, Kentucky",0.0
1998,"Owyhee, Idaho",0.7647058823529411
1999,"Oxford, Maine",0.17115384615384616
2000,"Ozark, Missouri",0.0
2001,"Ozaukee, Wisconsin",0.09511278195488722
2002,"Pacific, Washington",0.0
2003,"Page, Iowa",0.0
2004,"Page, Virginia",0.0
2005,"Palm beach, Florida",0.41391304347826074
2006,"Palo alto, Iowa",0.0
2007,"Palo pinto, Texas",1.6602222222222223
2008,"Pamlico, North Carolina",0.0
2009,"Panola, Texas",0.7894137931034483
2010,"Park, Montana",0.2593023255813954
2011,"Park, Wyoming",0.0
2012,"Parke, Indiana",1.325
2013,"Parker, Texas",0.6526896551724137
2014,"Parmer, Texas",6.223076923076923
2015,"Pasco county, Florida",0.95
2016,"Pasco, Florida",0.9249370277078084
2017,"Pasquotank, North Carolina",0.0
2018,"Passaic, New Jersey",0.06840277777777777
2019,"Patrick, Virginia",0.0
2020,"Paulding, Ohio",0.9375
2021,"Pawnee, Kansas",6.7823529411764705
2022,"Pawnee, Nebraska",6.248333333333334
2023,"Pawnee, Oklahoma",0.37142857142857144
2024,"Payette, Idaho",0.0
2025,"Payne, Oklahoma",0.2
2026,"Pecos, Texas",1.1033333333333333
2027,"Pembina, North Dakota",1.22
2028,"Pemiscot, Missouri",0.0
2029,"Pend oreille, Washington",0.3333333333333333
2030,"Pender, North Carolina",0.0
2031,"Pendleton, Kentucky",0.0
2032,"Pendleton, West Virginia",0.0
2033,"Pennington, Minnesota",0.0
2034,"Pennington, South Dakota",1.732
2035,"Penobscot, Maine",0.2904109589041096
2036,"Peoria, Illinois",4.385728155339806
2037,"Pepin, Wisconsin",0.015384615384615385
2038,"Perkins, Nebraska",0.0
2039,"Perquimans, North Carolina",0.0
2040,"Perry county, Pennsylvania",0.0
2041,"Perry, Alabama",0.0
2042,"Perry, Arkansas",0.0
2043,"Perry, Illinois",0.0
2044,"Perry, Indiana",0.0
2045,"Perry, Kentucky",0.0
2046,"Perry, Missouri",0.044915254237288135
2047,"Perry, Ohio",0.0
2048,"Perry, Pennsylvania",0.0
2049,"Perry, Tennessee",0.0
2050,"Pershing, Nevada",0.53125
2051,"Person, North Carolina",1.875
2052,"Petersburg, Alaska",0.0
2053,"Petroleum, Montana",0.0
2054,"Pettis, Missouri",0.0
2055,"Phelps, Missouri",0.0
2056,"Phelps, Nebraska",10.203888888888889
2057,"Philadelphia, Pennsylvania",0.0
2058,"Phillips, Arkansas",0.0
2059,"Phillips, Kansas",3.690975609756098
2060,"Phillips, Montana",1.0
2061,"Piatt, Illinois",0.05
2062,"Pickaway, Ohio",0.0
2063,"Pickens, Alabama",0.0
2064,"Pickens, South Carolina",0.14838709677419354
2065,"Pierce county, Washington",0.0
2066,"Pierce, Nebraska",5.2825
2067,"Pierce, North Dakota",0.0
2068,"Pierce, Washington",0.03205741626794258
2069,"Pierce, Wisconsin",0.4371428571428571
2070,"Pike, Alabama",0.18181818181818182
2071,"Pike, Arkansas",0.0
2072,"Pike, Illinois",0.23225806451612904
2073,"Pike, Indiana",0.0
2074,"Pike, Kentucky",0.5333333333333333
2075,"Pike, Missouri",0.49125
2076,"Pike, Ohio",0.19785714285714287
2077,"Pike, Pennsylvania",0.05641025641025642
2078,"Pima, Arizona",0.20826446280991734
2079,"Pinal, Arizona",1.547457627118644
2080,"Pine, Minnesota",0.0
2081,"Pinellas, Florida",1.2593750000000001
2082,"Pipestone, Minnesota",4.542857142857143
2083,"Piscataquis, Maine",0.2702702702702703
2084,"Pitt, North Carolina",0.0
2085,"Pittsburg, Oklahoma",0.4005263157894737
2086,"Pittsylvania, Virginia",0.0
2087,"Piute, Utah",1.311111111111111
2088,"Placer, California",0.0106858407079646
2089,"Plaquemines, Louisiana",0.0
2090,"Platte, Missouri",0.6363636363636364
2091,"Platte, Nebraska",37.988571428571426
2092,"Platte, Wyoming",1.5666666666666667
2093,"Pleasants, West Virginia",0.0
2094,"Plumas, California",0.0
