,county,chromium
1398,"La salle, Illinois",0.0
1399,"La salle, Louisiana",0.0
1400,"La salle, Texas",0.7400000000000001
1401,"Labette, Kansas",1.29
1402,"Lac qui parle, Minnesota",0.0
1403,"Lackawanna, Pennsylvania",0.07928571428571428
1404,"Laclede, Missouri",1.2498333333333338
1405,"Lafayette parish, Louisiana",0.0
1406,"Lafayette, Arkansas",0.06470588235294118
1407,"Lafayette, Florida",8.3
1408,"Lafayette, Louisiana",0.8513076923076923
1409,"Lafayette, Missouri",0.5385714285714285
1410,"Lafayette, Wisconsin",0.19459459459459458
1411,"Lafourche, Louisiana",0.0
1412,"Lagrange, Indiana",0.0
1413,"Lake and peninsula, Alaska",0.6687000000000001
1414,"Lake of the woods, Minnesota",0.0
1415,"Lake, California",1.1850936329588015
1416,"Lake, Florida",2.018693693693693
1417,"Lake, Illinois",0.08849557522123894
1418,"Lake, Indiana",2.8410714285714285
1419,"Lake, Michigan",0.0
1420,"Lake, Minnesota",0.0
1421,"Lake, Montana",0.0
1422,"Lake, Ohio",0.35
1423,"Lake, Oregon",0.0
1424,"Lake, South Dakota",5.575
1425,"Lake, Tennessee",0.0
1426,"Lamar, Alabama",1.1333333333333333
1427,"Lamar, Texas",5.1193333333333335
1428,"Lamb, Texas",1.672
1429,"Lamoille, Vermont",0.0
1430,"Lamoure, North Dakota",2.3
1431,"Lampasas, Texas",0.0
1432,"Lancaster county, Pennsylvania",4.116666666666666
1433,"Lancaster, Nebraska",7.64397435897436
1434,"Lancaster, Pennsylvania",0.5833962264150943
1435,"Lancaster, South Carolina",2.5
1436,"Lancaster, Virginia",0.536734693877551
1437,"Lander, Nevada",1.3571428571428572
1438,"Lane, Kansas",3.463636363636363
1439,"Lane, Oregon",0.20471698113207545
1440,"Langlade, Wisconsin",0.6578947368421053
1441,"Lapeer, Michigan",0.7692307692307693
1442,"Laporte, Indiana",0.21875
1443,"Laramie, Wyoming",0.3972972972972973
1444,"Larue, Kentucky",0.0
1445,"Lasalle, Illinois",0.7334615384615385
1446,"Lassen, California",1.1388888888888888
1447,"Latah, Idaho",1.4506521739130434
1448,"Latimer, Oklahoma",0.0
1449,"Lauderdale, Alabama",0.3096153846153846
1450,"Lauderdale, Tennessee",0.0
1451,"Laurel, Kentucky",0.4444444444444444
1452,"Laurens, South Carolina",0.834375
1453,"Lavaca, Texas",0.0
1454,"Lawrence county, Arkansas",0.0
1455,"Lawrence, Alabama",0.0
1456,"Lawrence, Arkansas",0.0
1457,"Lawrence, Illinois",0.0
1458,"Lawrence, Indiana",0.0
1459,"Lawrence, Kentucky",0.0
1460,"Lawrence, Missouri",0.7727868852459014
1461,"Lawrence, Ohio",0.0
1462,"Lawrence, Pennsylvania",0.17857142857142858
1463,"Lawrence, South Dakota",0.047619047619047616
1464,"Lawrence, Tennessee",0.0
1465,"Le flore, Oklahoma",0.0
1466,"Le sueur, Minnesota",0.0
1467,"Lea, New Mexico",2.067619047619048
1468,"Leavenworth, Kansas",1.0303030303030303
1469,"Lebanon, Pennsylvania",0.9058823529411765
1470,"Lee county, South Carolina",0.0
1471,"Lee, Alabama",1.012121212121212
1472,"Lee, Arkansas",0.0
1473,"Lee, Florida",0.5662650602409638
1474,"Lee, Illinois",5.408450704225352
1475,"Lee, Iowa",0.0
1476,"Lee, Kentucky",1.4285714285714286
1477,"Lee, North Carolina",0.0
1478,"Lee, South Carolina",0.0
1479,"Lee, Texas",0.0
1480,"Lee, Virginia",0.0
1481,"Leelanau, Michigan",0.0
1482,"Lehigh, Pennsylvania",0.6737142857142857
1483,"Lemhi, Idaho",1.6633333333333333
1484,"Lenawee, Michigan",0.0
1485,"Lenoir, North Carolina",0.0
1486,"Leon, Florida",1.213888888888889
1487,"Leon, Texas",0.48780851063829794
1488,"Leslie, Kentucky",0.0
1489,"Letcher, Kentucky",0.14285714285714285
1490,"Levy county, Florida",0.0
1491,"Levy, Florida",0.5020408163265306
1492,"Lewis and clark, Montana",0.064
1493,"Lewis county, Washington",0.0
1494,"Lewis, Idaho",1.7469230769230768
1495,"Lewis, Kentucky",0.25
1496,"Lewis, Missouri",0.4666666666666666
1497,"Lewis, New York",0.0
1498,"Lewis, Tennessee",0.0
1499,"Lewis, Washington",0.008
1500,"Lewis, West Virginia",0.06666666666666667
1501,"Lexington county, South Carolina",0.0
1502,"Lexington, South Carolina",0.1926315789473684
1503,"Liberty, Florida",0.0
1504,"Liberty, Montana",0.0
1505,"Liberty, Texas",0.0
1506,"Licking, Ohio",0.6617647058823529
1507,"Limestone, Alabama",0.17708333333333334
1508,"Limestone, Texas",0.12157894736842105
1509,"Lincoln parish, Louisiana",0.0
1510,"Lincoln, Arkansas",0.0
1511,"Lincoln, Idaho",2.3633333333333333
1512,"Lincoln, Kansas",2.02
1513,"Lincoln, Kentucky",0.0
1514,"Lincoln, Louisiana",0.019452054794520546
1515,"Lincoln, Maine",1.6064556962025314
1516,"Lincoln, Missouri",1.3737142857142863
1517,"Lincoln, Montana",0.0
1518,"Lincoln, Nebraska",3.4912499999999995
1519,"Lincoln, Nevada",1.0
1520,"Lincoln, New Mexico",6.326929603960396
1521,"Lincoln, North Carolina",0.0
1522,"Lincoln, Oklahoma",1.7275862068965517
1523,"Lincoln, Oregon",0.0
1524,"Lincoln, South Dakota",6.450000000000001
1525,"Lincoln, Tennessee",0.0
1526,"Lincoln, Washington",4.265625
1527,"Lincoln, West Virginia",1.5832307692307692
1528,"Lincoln, Wisconsin",0.2518518518518519
1529,"Lincoln, Wyoming",0.08571428571428572
1530,"Linn county, Oregon",0.0
1531,"Linn, Iowa",0.0
1532,"Linn, Kansas",1.2499999999999998
1533,"Linn, Missouri",0.290625
1534,"Linn, Oregon",0.02506849315068493
1535,"Lipscomb, Texas",2.6358333333333333
1536,"Litchfield, Connecticut",0.175149863760218
1537,"Little river, Arkansas",0.084
1538,"Live oak, Texas",2.7595555555555555
1539,"Livingston county, New York",1.732
1540,"Livingston parish, Louisiana",0.0
1541,"Livingston, Illinois",0.5714634146341463
1542,"Livingston, Kentucky",0.0
1543,"Livingston, Louisiana",0.0
1544,"Livingston, Michigan",2.0
1545,"Livingston, Missouri",2.698333333333333
1546,"Livingston, New York",0.8191071428571429
1547,"Llano, Texas",0.0
1548,"Logan, Arkansas",0.0
1549,"Logan, Illinois",0.0
1550,"Logan, Kansas",1.5733333333333335
1551,"Logan, Nebraska",4.23
1552,"Logan, North Dakota",1.82
1553,"Logan, Ohio",0.50126582278481
1554,"Logan, Oklahoma",1.088235294117647
1555,"Logan, West Virginia",0.27248648648648643
1556,"Lonoke, Arkansas",1.1041666666666667
1557,"Lorain, Ohio",0.0
1558,"Los alamos, New Mexico",2.566666666666667
1559,"Los angeles county, California",0.0
1560,"Los angeles, California",2.3043963005401857
1561,"Loudon, Tennessee",0.0
1562,"Loudoun, Virginia",0.1658278145695364
1563,"Louisa, Iowa",0.0
1564,"Louisa, Virginia",0.0
1565,"Loup, Nebraska",0.0
1566,"Love, Oklahoma",0.0
1567,"Loving, Texas",10.8
1568,"Lowndes, Alabama",0.25
1569,"Lubbock, Texas",1.8975700934579447
1570,"Lucas, Iowa",0.0
1571,"Lucas, Ohio",0.7878787878787878
1572,"Luce, Michigan",0.0
1573,"Luna, New Mexico",6.4734906363636355
1574,"Lunenburg, Virginia",0.0
1575,"Luzerne county, Pennsylvania",0.0
1576,"Luzerne, Pennsylvania",0.46968750000000004
1577,"Lycoming county, Pennsylvania",0.0
1578,"Lycoming, Pennsylvania",0.3142857142857143
1579,"Lyman, South Dakota",1.0
1580,"Lynchburg, Virginia",0.0
1581,"Lynn, Texas",0.8636363636363636
1582,"Lyon, Iowa",0.0
1583,"Lyon, Kansas",0.8166666666666668
1584,"Lyon, Kentucky",0.7777777777777778
1585,"Lyon, Minnesota",0.0
1586,"Lyon, Nevada",0.22972972972972974
1587,"Mackinac, Michigan",0.0
1588,"Macomb, Michigan",0.4
1589,"Macon, Alabama",1.0
1590,"Macon, Illinois",0.3678571428571429
1591,"Macon, Missouri",0.0
1592,"Macon, North Carolina",0.0
1593,"Macon, Tennessee",0.0
1594,"Macoupin, Illinois",0.03945945945945946
1595,"Madera county, California",0.0
1596,"Madera, California",3.57382075471698
1597,"Madison, Alabama",0.2793333333333334
1598,"Madison, Florida",7.890476190476191
1599,"Madison, Idaho",0.025
1600,"Madison, Illinois",0.22807017543859648
1601,"Madison, Indiana",0.7153846153846154
1602,"Madison, Kentucky",0.2777777777777778
1603,"Madison, Louisiana",0.0
1604,"Madison, Missouri",0.4975
1605,"Madison, Montana",0.11538461538461539
1606,"Madison, Nebraska",5.144857142857143
1607,"Madison, New York",0.7290291262135923
1608,"Madison, North Carolina",0.0
1609,"Madison, Ohio",0.1706172839506173
1610,"Madison, Tennessee",0.2625
1611,"Madison, Texas",0.22363636363636363
1612,"Madison, Virginia",0.8181818181818182
1613,"Magoffin, Kentucky",0.0
1614,"Mahaska, Iowa",0.0
1615,"Mahnomen, Minnesota",0.0
1616,"Mahoning, Ohio",1.5663636363636362
1617,"Major, Oklahoma",0.0
1618,"Malheur, Oregon",2.4435000000000002
1619,"Manassas, Virginia",0.0
1620,"Manatee county, Florida",1.2999999999999998
1621,"Manatee, Florida",0.544
1622,"Manistee, Michigan",0.0
1623,"Manitowoc, Wisconsin",1.155555555555556
1624,"Marathon, Wisconsin",0.3542635658914729
1625,"Marengo, Alabama",0.0
1626,"Maricopa, Arizona",9.736270022883298
1627,"Maries county, Missouri",0.0
1628,"Maries, Missouri",0.9561538461538461
1629,"Marin, California",0.10486486486486488
1630,"Marinette, Wisconsin",1.3786842105263157
1631,"Marion county, Florida",50.0
1632,"Marion county, Missouri",0.18333333333333335
1633,"Marion, Alabama",0.043666666666666666
1634,"Marion, Arkansas",0.0
1635,"Marion, Florida",0.7803636363636363
1636,"Marion, Illinois",0.0
1637,"Marion, Indiana",0.22564102564102567
1638,"Marion, Iowa",0.0
1639,"Marion, Kansas",1.7363636363636366
1640,"Marion, Kentucky",0.3333333333333333
1641,"Marion, Missouri",0.0
1642,"Marion, Ohio",0.48148148148148145
1643,"Marion, Oregon",0.009130434782608696
1644,"Marion, South Carolina",0.0
1645,"Marion, Tennessee",0.0
1646,"Marion, Texas",0.9515999999999998
1647,"Marion, West Virginia",0.0
1648,"Mariposa, California",1.976388888888889
1649,"Marlboro, South Carolina",0.0
1650,"Marquette, Michigan",0.0
1651,"Marquette, Wisconsin",1.1546153846153848
1652,"Marshall, Alabama",0.18885714285714286
1653,"Marshall, Illinois",1.0633333333333332
1654,"Marshall, Indiana",0.0
1655,"Marshall, Iowa",0.0
1656,"Marshall, Kansas",2.8483870967741933
1657,"Marshall, Kentucky",0.35
1658,"Marshall, Minnesota",0.0
1659,"Marshall, Oklahoma",0.0
1660,"Marshall, South Dakota",3.7
1661,"Marshall, Tennessee",0.0
1662,"Marshall, West Virginia",1.51875
1663,"Martin county, Florida",7.949999999999999
1664,"Martin, Florida",7.931884057971016
1665,"Martin, Indiana",0.5
1666,"Martin, Kentucky",0.0
1667,"Martin, Minnesota",0.0
1668,"Martin, North Carolina",0.0
1669,"Martin, Texas",1.11625
1670,"Martinsville, Virginia",0.0
1671,"Mason, Illinois",4.664705882352941
1672,"Mason, Kentucky",0.5454545454545454
1673,"Mason, Michigan",0.0
1674,"Mason, Texas",0.0
1675,"Mason, Washington",0.024509803921568627
1676,"Mason, West Virginia",1.3764705882352941
1677,"Massac, Illinois",0.0
1678,"Matagorda, Texas",0.0
1679,"Matanuska-susitna borough, Alaska",3.75
1680,"Matanuska-susitna, Alaska",0.5759130434782609
1681,"Mathews, Virginia",0.3307692307692308
1682,"Maui, Hawaii",0.45333333333333337
1683,"Maury, Tennessee",0.0
1684,"Maverick, Texas",0.6930000000000001
1685,"Mayes, Oklahoma",0.0
1686,"Mcclain, Oklahoma",3.752142857142857
1687,"Mccone, Montana",0.0
1688,"Mccook, South Dakota",5.6
1689,"Mccormick, South Carolina",0.0
1690,"Mccracken, Kentucky",0.0
1691,"Mccreary, Kentucky",0.5
1692,"Mcculloch, Texas",0.0
1693,"Mccurtain, Oklahoma",0.0
1694,"Mcdonald, Missouri",0.9670588235294119
1695,"Mcdonough, Illinois",1.1214814814814815
1696,"Mcdowell, North Carolina",0.0
1697,"Mcdowell, West Virginia",1.302848484848485
1698,"Mchenry, Illinois",0.6929347826086957
1699,"Mchenry, North Dakota",0.0
1700,"Mcintosh, North Dakota",1.375
1701,"Mcintosh, Oklahoma",0.0
1702,"Mckean, Pennsylvania",0.0
1703,"Mckenzie, North Dakota",2.3442857142857143
1704,"Mckinley, New Mexico",0.6161088961038962
1705,"Mclean, Illinois",0.31231884057971016
1706,"Mclean, Kentucky",0.0
1707,"Mclean, North Dakota",0.23399999999999999
1708,"Mclennan, Texas",0.0
1709,"Mcleod, Minnesota",0.0
1710,"Mcminn, Tennessee",0.0
1711,"Mcmullen, Texas",2.465
1712,"Mcnairy, Tennessee",0.0
1713,"Mcpherson, Kansas",2.788571428571428
1714,"Mcpherson, Nebraska",1.42
1715,"Meade, Kansas",3.5652173913043477
1716,"Meade, Kentucky",0.0
1717,"Meade, South Dakota",0.6730769230769231
1718,"Meagher, Montana",0.0
1719,"Mecklenburg, North Carolina",0.0
1720,"Mecklenburg, Virginia",0.05000000000000001
1721,"Mecosta, Michigan",0.0
1722,"Medina, Ohio",1.438235294117647
1723,"Medina, Texas",2.061865384615384
1724,"Meeker, Minnesota",0.0
1725,"Meigs, Ohio",0.0
1726,"Meigs, Tennessee",0.0
1727,"Menard, Illinois",0.5
1728,"Menard, Texas",0.0
1729,"Mendocino, California",0.2082848837209302
1730,"Menifee, Kentucky",0.0
1731,"Menominee, Michigan",0.0
1732,"Menominee, Wisconsin",0.5977777777777777
1733,"Merced, California",3.85515542521994
1734,"Mercer county, Pennsylvania",0.0
1735,"Mercer, Illinois",0.23714285714285716
1736,"Mercer, Kentucky",0.0
1737,"Mercer, Missouri",0.725
1738,"Mercer, New Jersey",1.4849315068493147
1739,"Mercer, North Dakota",0.368
1740,"Mercer, Ohio",0.0
1741,"Mercer, Pennsylvania",0.0
1742,"Mercer, West Virginia",0.22434883720930232
1743,"Merrick, Nebraska",4.421363636363636
1744,"Merrimack, New Hampshire",0.3299638989169675
1745,"Miami, Indiana",0.08
1746,"Miami, Kansas",1.4176470588235295
1747,"Miami, Ohio",0.10029411764705881
1748,"Miami-dade, Florida",1.648101265822785
1749,"Middlesex, Connecticut",0.30304878048780487
1750,"Middlesex, Massachusetts",0.17511952191235056
1751,"Middlesex, New Jersey",0.3715454545454545
1752,"Middlesex, Virginia",0.12000000000000001
1753,"Midland, Michigan",10.0
1754,"Midland, Texas",2.0325
1755,"Mifflin, Pennsylvania",0.0
1756,"Milam, Texas",0.0
1757,"Millard, Utah",0.7028571428571428
1758,"Mille lacs county, Minnesota",4.2375
1759,"Mille lacs, Minnesota",0.0
1760,"Miller, Arkansas",0.0
1761,"Miller, Missouri",2.031269841269842
1762,"Mills, Texas",0.0
1763,"Milwaukee, Wisconsin",1.2981308411214953
1764,"Miner, South Dakota",4.7
1765,"Mineral, Montana",0.0
1766,"Mineral, Nevada",1.0368421052631578
1767,"Mineral, West Virginia",0.25625
1768,"Mingo, West Virginia",0.46388888888888885
1769,"Minidoka, Idaho",0.4466666666666667
1770,"Minnehaha, South Dakota",4.6
1771,"Missaukee, Michigan",0.0
1772,"Mississippi, Arkansas",0.0
1773,"Mississippi, Missouri",0.20555555555555557
1774,"Missoula, Montana",0.012944983818770227
1775,"Mitchell, Iowa",0.0
1776,"Mitchell, Kansas",2.1111111111111107
1777,"Mitchell, North Carolina",0.0
1778,"Mitchell, Texas",1.36
1779,"Mobile, Alabama",0.07968992248062017
1780,"Modoc, California",0.29411764705882354
1781,"Mohave, Arizona",15.934313725490197
1782,"Moniteau, Missouri",1.091
1783,"Monmouth, New Jersey",0.1698857142857143
1784,"Mono, California",0.3685714285714286
1785,"Monona, Iowa",0.0
1786,"Monongalia, West Virginia",0.0
1787,"Monroe county, Pennsylvania",0.0
1788,"Monroe, Alabama",0.0
1789,"Monroe, Arkansas",0.0
1790,"Monroe, Florida",0.0
1791,"Monroe, Illinois",4.25
1792,"Monroe, Indiana",0.3333333333333333
1793,"Monroe, Kentucky",0.5
1794,"Monroe, Michigan",0.0
1795,"Monroe, Missouri",0.7875000000000001
1796,"Monroe, New York",2.478238888888889
1797,"Monroe, Ohio",0.0
1798,"Monroe, Pennsylvania",0.2767213114754098
1799,"Monroe, Tennessee",0.0
1800,"Monroe, West Virginia",0.5829090909090909
1801,"Monroe, Wisconsin",0.15806451612903227
1802,"Montague, Texas",1.7049444444444444
1803,"Montcalm, Michigan",0.0
1804,"Monterey, California",3.5606653645833326
1805,"Montgomery county, Pennsylvania",1.5499999999999998
1806,"Montgomery, Alabama",1.7208955223880598
1807,"Montgomery, Arkansas",0.2
1808,"Montgomery, Illinois",0.15555555555555556
1809,"Montgomery, Indiana",0.28500000000000003
1810,"Montgomery, Iowa",0.0
1811,"Montgomery, Kansas",1.024
1812,"Montgomery, Kentucky",0.5
1813,"Montgomery, Maryland",0.16
1814,"Montgomery, Missouri",0.5157142857142857
1815,"Montgomery, New York",0.20116883116883114
1816,"Montgomery, North Carolina",0.0
1817,"Montgomery, Ohio",0.0
1818,"Montgomery, Pennsylvania",1.0867132867132863
1819,"Montgomery, Tennessee",0.0
1820,"Montgomery, Texas",0.0
1821,"Montgomery, Virginia",0.0
1822,"Montmorency, Michigan",0.0
1823,"Montour, Pennsylvania",1.8199999999999998
1824,"Moody, South Dakota",0.0
1825,"Moore county, Texas",0.0
1826,"Moore, North Carolina",0.0
1827,"Moore, Tennessee",0.0
1828,"Moore, Texas",2.836153846153846
1829,"Mora, New Mexico",0.08321333333333333
1830,"Morehouse, Louisiana",0.0
1831,"Morgan, Alabama",0.0
1832,"Morgan, Illinois",0.675
1833,"Morgan, Indiana",0.0
1834,"Morgan, Kentucky",0.0
1835,"Morgan, Missouri",1.270689655172414
1836,"Morgan, Ohio",0.56875
1837,"Morgan, Tennessee",0.0
1838,"Morgan, Utah",0.6894736842105262
1839,"Morgan, West Virginia",1.175
1840,"Morrill, Nebraska",5.255
1841,"Morris, Kansas",2.4499999999999997
1842,"Morris, New Jersey",1.341669758812616
1843,"Morris, Texas",2.248
1844,"Morrison, Minnesota",0.0
1845,"Morrow, Ohio",0.0
1846,"Morrow, Oregon",0.588421052631579
1847,"Morton, Kansas",7.400000000000001
1848,"Morton, North Dakota",0.0
1849,"Motley, Texas",1.5025
1850,"Moultrie, Illinois",0.0
1851,"Mountrail, North Dakota",3.4075
1852,"Mower, Minnesota",0.0
1853,"Muhlenberg, Kentucky",0.23076923076923078
1854,"Multnomah county, Oregon",0.0
1855,"Multnomah, Oregon",0.1105263157894737
1856,"Murray, Minnesota",0.0
1857,"Murray, Oklahoma",1.3222222222222222
1858,"Muscatine, Iowa",0.0
1859,"Muskegon, Michigan",0.0
1860,"Muskingum, Ohio",0.13823809523809524
1861,"Muskogee, Oklahoma",0.0
1862,"Musselshell, Montana",0.0
1863,"Nacogdoches, Texas",1.664375
1864,"Nance, Nebraska",8.252222222222223
1865,"Nantucket, Massachusetts",0.0
1866,"Napa, California",1.3129649595687336
1867,"Nash, North Carolina",0.2
1868,"Nassau, Florida",2.1333333333333333
1869,"Nassau, New York",0.007462686567164179
1870,"Natchitoches, Louisiana",0.0
1871,"Natrona, Wyoming",0.0
1872,"Navajo, Arizona",1.0983898305084747
1873,"Navarro, Texas",0.175
1874,"Nelson, Kentucky",0.0
1875,"Nelson, North Dakota",0.0
1876,"Nelson, Virginia",0.2571428571428571
1877,"Nemaha, Kansas",1.3909090909090909
1878,"Nemaha, Nebraska",6.547272727272728
1879,"Neosho, Kansas",0.9888888888888889
1880,"Ness, Kansas",3.2941176470588243
1881,"Nevada county, Arkansas",0.0
1882,"Nevada, Arkansas",0.0
1883,"Nevada, California",0.20740740740740743
1884,"New hanover, North Carolina",0.36054421768707484
1885,"New haven, Connecticut",0.1224105461393597
1886,"New kent, Virginia",0.0
1887,"New london, Connecticut",0.2645011600928074
1888,"New madrid, Missouri",0.5653846153846154
1889,"Newaygo, Michigan",0.0
1890,"Newberry, South Carolina",0.2032258064516129
1891,"Newport news, Virginia",0.0
1892,"Newport, Rhode Island",0.48965517241379314
1893,"Newton county, Arkansas",0.0
1894,"Newton, Arkansas",0.0
1895,"Newton, Indiana",0.5
1896,"Newton, Missouri",2.171744186046512
1897,"Newton, Texas",0.0
1898,"Nez perce, Idaho",1.0915151515151513
1899,"Niagara, New York",0.10769230769230768
1900,"Nicholas, Kentucky",0.0
1901,"Nicholas, West Virginia",0.0
1902,"Nicollet, Minnesota",0.0
1903,"Niobrara, Wyoming",0.0
1904,"Noble, Indiana",0.1111111111111111
1905,"Noble, Ohio",0.0
1906,"Noble, Oklahoma",0.0
1907,"Nobles, Minnesota",2.2444444444444445
1908,"Nodaway, Missouri",0.8147619047619047
1909,"Nolan, Texas",1.706
1910,"Nome, Alaska",1.1091176470588233
1911,"Norfolk, Massachusetts",0.021379310344827585
1912,"Norfolk, Virginia",0.0
1913,"Norman, Minnesota",0.0
1914,"North slope, Alaska",0.2684
1915,"Northampton county, Pennsylvania",0.0
1916,"Northampton, North Carolina",0.0
1917,"Northampton, Pennsylvania",0.40540540540540543
1918,"Northampton, Virginia",0.0
1919,"Northumberland, Pennsylvania",1.9727272727272727
1920,"Northumberland, Virginia",0.036440677966101696
1921,"Northwest arctic borough, Alaska",4.94
1922,"Northwest arctic, Alaska",0.6938000000000001
1923,"Norton, Kansas",4.0
1924,"Norton, Virginia",0.0
1925,"Nottoway, Virginia",0.0
1926,"Nowata, Oklahoma",0.0
1927,"Nuckolls, Nebraska",6.525
1928,"Nueces, Texas",3.52
1929,"Nye, Nevada",1.5445454545454547
1930,"O'brien, Iowa",0.0
1931,"Oakland, Michigan",0.14084507042253522
1932,"Obion, Tennessee",0.0
1933,"Ocean, New Jersey",0.08740947075208913
1934,"Oceana, Michigan",0.0
1935,"Ochiltree, Texas",0.9259999999999999
1936,"Oconee, South Carolina",0.23255813953488372
1937,"Oconto, Wisconsin",0.7548888888888888
1938,"Ogemaw, Michigan",0.0
1939,"Ogle, Illinois",0.04736842105263158
1940,"Ohio, Indiana",0.0
1941,"Ohio, Kentucky",0.07272727272727274
1942,"Ohio, West Virginia",0.0
1943,"Okaloosa county, Florida",0.09523809523809523
1944,"Okaloosa, Florida",0.1365
1945,"Okanogan, Washington",0.7839080459770116
1946,"Okeechobee, Florida",3.810810810810811
1947,"Okfuskee, Oklahoma",0.0
1948,"Oklahoma, Oklahoma",4.906306709265176
1949,"Okmulgee, Oklahoma",0.0
1950,"Oldham, Kentucky",0.0
1951,"Oldham, Texas",1.1685714285714286
1952,"Oliver, North Dakota",0.0
1953,"Olmsted, Minnesota",0.4267857142857143
1954,"Oneida, Idaho",0.6666666666666666
1955,"Oneida, New York",0.4198198198198198
1956,"Oneida, Wisconsin",1.0041176470588236
1957,"Onondaga, New York",1.3404255319148939
1958,"Onslow, North Carolina",0.0
1959,"Ontario, New York",1.4171428571428573
1960,"Ontonagon, Michigan",0.0
1961,"Orange, California",0.03554417413572343
1962,"Orange, Florida",2.3033149171270724
1963,"Orange, New York",18.612288695652175
1964,"Orange, North Carolina",0.2568627450980392
1965,"Orange, Texas",0.0
1966,"Orange, Vermont",0.0
1967,"Orange, Virginia",0.0
1968,"Orangeburg, South Carolina",0.0
1969,"Oregon, Missouri",0.9372222222222223
1970,"Orleans, Louisiana",0.0
1971,"Orleans, New York",0.4473684210526316
1972,"Orleans, Vermont",0.0
1973,"Osage, Kansas",1.4171428571428568
1974,"Osage, Missouri",1.2465624999999998
1975,"Osage, Oklahoma",0.5111111111111111
1976,"Osborne, Kansas",3.4375
1977,"Osceola, Florida",3.0285714285714285
1978,"Osceola, Michigan",0.0
1979,"Oscoda, Michigan",0.0
1980,"Oswego, New York",0.5955128205128205
1981,"Otero county, New Mexico",1.0
1982,"Otero, New Mexico",5.8224509482758595
1983,"Otoe, Nebraska",4.458666666666667
1984,"Otsego, Michigan",0.6666666666666666
1985,"Otsego, New York",0.04272727272727273
1986,"Ottawa, Kansas",1.6590909090909092
1987,"Ottawa, Michigan",0.0
1988,"Ottawa, Ohio",0.7708333333333334
1989,"Ottawa, Oklahoma",0.0
1990,"Otter tail, Minnesota",0.6749999999999999
1991,"Ouachita, Arkansas",0.0
1992,"Ouachita, Louisiana",0.0
1993,"Outagamie, Wisconsin",0.8222727272727274
1994,"Overton, Tennessee",0.0
1995,"Owen, Indiana",0.15
1996,"Owen, Kentucky",0.0
1997,"Owsley, Kentucky",0.0
1998,"Owyhee, Idaho",1.7058823529411764
1999,"Oxford, Maine",0.778846153846154
2000,"Ozark, Missouri",1.0424324324324323
2001,"Ozaukee, Wisconsin",1.805639097744361
2002,"Pacific, Washington",0.028985507246376812
2003,"Page, Iowa",0.0
2004,"Page, Virginia",0.0
2005,"Palm beach, Florida",1.0104347826086955
2006,"Palo alto, Iowa",0.0
2007,"Palo pinto, Texas",0.7238888888888888
2008,"Pamlico, North Carolina",0.0
2009,"Panola, Texas",2.5842758620689654
2010,"Park, Montana",0.09466666666666666
2011,"Park, Wyoming",0.0
2012,"Parke, Indiana",0.475
2013,"Parker, Texas",2.2378835616438364
2014,"Parmer, Texas",0.32538461538461544
2015,"Pasco county, Florida",0.0
2016,"Pasco, Florida",0.3924433249370279
2017,"Pasquotank, North Carolina",0.0
2018,"Passaic, New Jersey",0.9542361111111111
2019,"Patrick, Virginia",0.0
2020,"Paulding, Ohio",0.4166666666666667
2021,"Pawnee, Kansas",3.658823529411765
2022,"Pawnee, Nebraska",7.041666666666665
2023,"Pawnee, Oklahoma",0.0
2024,"Payette, Idaho",1.8900000000000001
2025,"Payne, Oklahoma",2.052
2026,"Pecos, Texas",1.338888888888889
2027,"Pembina, North Dakota",0.0
2028,"Pemiscot, Missouri",0.6276923076923077
2029,"Pend oreille, Washington",0.39999999999999997
2030,"Pender, North Carolina",0.42857142857142855
2031,"Pendleton, Kentucky",0.6666666666666666
2032,"Pendleton, West Virginia",0.5411764705882354
2033,"Pennington, Minnesota",0.0
2034,"Pennington, South Dakota",0.258
2035,"Penobscot, Maine",2.1151141552511405
2036,"Peoria, Illinois",4.608653846153846
2037,"Pepin, Wisconsin",0.8269230769230769
2038,"Perkins, Nebraska",1.9891666666666667
2039,"Perquimans, North Carolina",0.0
2040,"Perry county, Pennsylvania",7.0
2041,"Perry, Alabama",0.0
2042,"Perry, Arkansas",0.0
2043,"Perry, Illinois",1.0666666666666667
2044,"Perry, Indiana",0.5
2045,"Perry, Kentucky",0.0
2046,"Perry, Missouri",0.6621311475409836
2047,"Perry, Ohio",0.0
2048,"Perry, Pennsylvania",0.9400000000000001
2049,"Perry, Tennessee",0.0
2050,"Pershing, Nevada",0.875
2051,"Person, North Carolina",1.0416666666666667
2052,"Petersburg, Alaska",0.32
2053,"Petroleum, Montana",0.0
2054,"Pettis, Missouri",1.292352941176471
2055,"Phelps, Missouri",1.069074074074074
2056,"Phelps, Nebraska",6.361666666666667
2057,"Philadelphia, Pennsylvania",1.0
2058,"Phillips, Arkansas",0.20588235294117646
2059,"Phillips, Kansas",3.065
2060,"Phillips, Montana",0.0
2061,"Piatt, Illinois",0.6818181818181818
2062,"Pickaway, Ohio",0.38123636363636365
2063,"Pickens, Alabama",0.0
2064,"Pickens, South Carolina",0.0
2065,"Pierce county, Washington",0.0
2066,"Pierce, Nebraska",6.03
2067,"Pierce, North Dakota",1.305
2068,"Pierce, Washington",0.08353221957040573
2069,"Pierce, Wisconsin",0.7885714285714285
2070,"Pike, Alabama",0.0
2071,"Pike, Arkansas",0.0
