,county,xylenes_total
2097,"Polk, Missouri",0.0
2098,"Polk, Nebraska",0.0
2099,"Polk, North Carolina",0.1361904761904762
2100,"Polk, Oregon",0.0
2101,"Polk, Tennessee",0.0
2102,"Polk, Texas",0.09382716049382715
2103,"Polk, Wisconsin",0.008941176470588235
2104,"Pondera, Montana",0.0
2105,"Pontotoc, Oklahoma",0.0391304347826087
2106,"Pope, Arkansas",0.0
2107,"Pope, Illinois",0.0
2108,"Pope, Minnesota",0.03214285714285715
2109,"Portage county, Wisconsin",0.0
2110,"Portage, Ohio",0.0
2111,"Portage, Wisconsin",0.05806451612903226
2112,"Porter, Indiana",0.0
2113,"Portsmouth, Virginia",0.0
2114,"Posey, Indiana",0.0
2115,"Pottawatomie, Kansas",0.2770114942528736
2116,"Pottawatomie, Oklahoma",0.02694610778443114
2117,"Pottawattamie, Iowa",0.165
2118,"Potter, Pennsylvania",0.0
2119,"Potter, Texas",0.0
2120,"Powder river, Montana",0.0
2121,"Powell, Kentucky",0.0
2122,"Powell, Montana",0.0
2123,"Power, Idaho",1.7465116279069766
2124,"Poweshiek, Iowa",0.5828571428571429
2125,"Powhatan, Virginia",0.24000000000000002
2126,"Prairie, Arkansas",0.074
2127,"Prairie, Montana",0.0
2128,"Pratt, Kansas",0.010408163265306122
2129,"Preble, Ohio",0.10638297872340426
2130,"Presidio, Texas",0.0
2131,"Presque isle, Michigan",0.0
2132,"Preston, West Virginia",0.02425
2133,"Price, Wisconsin",0.0
2134,"Prince edward, Virginia",0.0
2135,"Prince george's, Maryland",0.0
2136,"Prince george, Virginia",0.15391608391608394
2137,"Prince georges, Maryland",0.0
2138,"Prince of wales-hyder, Alaska",0.0
2139,"Prince william, Virginia",0.04105960264900662
2140,"Providence, Rhode Island",0.456039603960396
2141,"Pulaski, Arkansas",0.02868421052631579
2142,"Pulaski, Illinois",0.0
2143,"Pulaski, Indiana",0.0
2144,"Pulaski, Kentucky",0.0
2145,"Pulaski, Missouri",0.005408163265306123
2146,"Pulaski, Virginia",0.0
2147,"Pushmataha, Oklahoma",0.0
2148,"Putnam county, Indiana",0.0
2149,"Putnam, Florida",0.20567164179104475
2150,"Putnam, Illinois",0.0
2151,"Putnam, Indiana",0.0
2152,"Putnam, Missouri",0.0
2153,"Putnam, New York",1.7
2154,"Putnam, Ohio",0.29638297872340424
2155,"Putnam, Tennessee",0.0
2156,"Putnam, West Virginia",0.0
2157,"Quay, New Mexico",0.0
2158,"Queen anne's, Maryland",0.03414634146341463
2159,"Racine, Wisconsin",0.02452054794520548
2160,"Radford, Virginia",0.0
2161,"Rains, Texas",0.0
2162,"Raleigh, West Virginia",0.0
2163,"Ramsey, Minnesota",0.04390243902439024
2164,"Ramsey, North Dakota",0.0
2165,"Randall, Texas",0.01864406779661017
2166,"Randolph, Alabama",0.0
2167,"Randolph, Arkansas",0.0
2168,"Randolph, Illinois",0.0
2169,"Randolph, Indiana",0.0
2170,"Randolph, Missouri",0.21916666666666665
2171,"Randolph, North Carolina",0.5213973799126638
2172,"Randolph, West Virginia",0.0
2173,"Ransom, North Dakota",0.6085714285714285
2174,"Rapides, Louisiana",0.0
2175,"Rappahannock, Virginia",0.0
2176,"Ravalli, Montana",0.0
2177,"Rawlins, Kansas",0.0
2178,"Ray, Missouri",0.0
2179,"Reagan, Texas",0.0
2180,"Real, Texas",0.0
2181,"Red lake county, Minnesota",0.0
2182,"Red lake, Minnesota",0.36333333333333334
2183,"Red river, Louisiana",0.0
2184,"Red river, Texas",0.0
2185,"Red willow, Nebraska",0.0
2186,"Redwood, Minnesota",0.022222222222222223
2187,"Reeves, Texas",0.0
2188,"Refugio, Texas",0.0
2189,"Reno, Kansas",0.015584415584415584
2190,"Renville, Minnesota",0.27058823529411763
2191,"Republic, Kansas",0.2785714285714286
2192,"Reynolds, Missouri",0.1388888888888889
2193,"Rhea, Tennessee",0.0
2194,"Rice, Kansas",0.16538461538461538
2195,"Rice, Minnesota",0.1636559139784946
2196,"Rich, Utah",0.0
2197,"Richardson, Nebraska",0.0
2198,"Richland, Illinois",2.036969696969697
2199,"Richland, Louisiana",0.0927659574468085
2200,"Richland, Montana",0.0
2201,"Richland, North Dakota",0.0
2202,"Richland, Ohio",0.005226480836236934
2203,"Richland, South Carolina",0.0890625
2204,"Richland, Wisconsin",0.0
2205,"Richmond, North Carolina",0.0
2206,"Richmond, Virginia",0.0
2207,"Riley, Kansas",0.025
2208,"Ringgold, Iowa",1.2375
2209,"Rio arriba, New Mexico",0.06795454545454545
2210,"Ripley, Indiana",0.0
2211,"Ripley, Missouri",0.0
2212,"Ritchie, West Virginia",0.0
2213,"Riverside, California",0.0
2214,"Roane, Tennessee",0.0
2215,"Roane, West Virginia",0.0
2216,"Roanoke, Virginia",0.0
2217,"Roberts, South Dakota",0.0
2218,"Roberts, Texas",0.0
2219,"Robertson, Tennessee",0.0
2220,"Robertson, Texas",0.5380952380952382
2221,"Robeson, North Carolina",0.20380952380952383
2222,"Rock island, Illinois",0.18968449197860965
2223,"Rock, Minnesota",0.6749999999999999
2224,"Rock, Nebraska",0.0
2225,"Rock, Wisconsin",0.03728937728937729
2226,"Rockbridge, Virginia",3.8466666666666667
2227,"Rockcastle, Kentucky",0.0
2228,"Rockingham, New Hampshire",0.032638259292837715
2229,"Rockingham, North Carolina",0.2716265060240964
2230,"Rockingham, Virginia",0.0
2231,"Roger mills, Oklahoma",0.0
2232,"Rogers, Oklahoma",0.0
2233,"Rolette, North Dakota",0.0
2234,"Rooks, Kansas",0.7056
2235,"Roosevelt, Montana",0.0
2236,"Roosevelt, New Mexico",0.12250000000000001
2237,"Roscommon, Michigan",0.0
2238,"Roseau, Minnesota",0.06749999999999999
2239,"Rosebud, Montana",0.0
2240,"Ross, Ohio",0.0
2241,"Rowan county, North Carolina",0.0
2242,"Rowan, Kentucky",0.0
2243,"Rowan, North Carolina",0.2978032786885246
2244,"Runnels, Texas",0.0
2245,"Rush, Indiana",0.0
2246,"Rush, Kansas",0.46875
2247,"Rusk, Texas",0.3493150684931507
2248,"Rusk, Wisconsin",0.0
2249,"Russell, Alabama",0.1036842105263158
2250,"Russell, Kansas",0.0
2251,"Russell, Kentucky",0.23809523809523808
2252,"Russell, Virginia",0.0
2253,"Rutherford, North Carolina",0.042187499999999996
2254,"Rutherford, Tennessee",0.0
2255,"Rutland, Vermont",0.0
2256,"Sabine, Louisiana",0.008695652173913044
2257,"Sabine, Texas",0.9560000000000001
2258,"Sac, Iowa",0.3230769230769231
2259,"Sacramento county, California",0.0
2260,"Sacramento, California",0.14335574767851425
2261,"Sagadahoc, Maine",0.0
2262,"Saginaw, Michigan",0.09090909090909091
2263,"Saint bernard, Louisiana",0.0
2264,"Saint charles, Missouri",0.02736842105263158
2265,"Saint clair, Michigan",0.0
2266,"Saint francois, Missouri",0.6545806451612903
2267,"Saint james, Louisiana",0.0
2268,"Saint joseph, Michigan",0.08333333333333333
2269,"Saint landry, Louisiana",0.0
2270,"Saint louis, Minnesota",0.698904109589041
2271,"Saint louis, Missouri",0.030294117647058826
2272,"Saint marys, Maryland",0.0
2273,"Saint tammany, Louisiana",0.0
2274,"Salem, New Jersey",0.015362318840579712
2275,"Salem, Virginia",0.0
2276,"Saline county, Arkansas",0.0
2277,"Saline, Arkansas",0.44423076923076926
2278,"Saline, Illinois",0.14242857142857143
2279,"Saline, Kansas",0.4412
2280,"Saline, Missouri",0.0
2281,"Saline, Nebraska",0.0
2282,"Salt lake, Utah",0.0
2283,"Saluda, South Carolina",0.0
2284,"Sampson, North Carolina",0.0
2285,"San augustine, Texas",0.0
2286,"San benito, California",0.0
2287,"San bernardino county, California",0.0
2288,"San bernardino, California",0.04851752021563342
2289,"San diego county, California",0.0
2290,"San diego, California",0.0008292682926829268
2291,"San francisco, California",0.0
2292,"San jacinto, Texas",0.06444444444444444
2293,"San joaquin, California",0.002527283170591614
2294,"San juan, New Mexico",0.0
2295,"San juan, Utah",0.005714285714285714
2296,"San juan, Washington",0.0
2297,"San luis obispo, California",0.0031249999999999997
2298,"San mateo, California",0.0312568306010929
2299,"San miguel, New Mexico",0.0
2300,"San patricio, Texas",0.0
2301,"San saba, Texas",0.0
2302,"Sanborn, South Dakota",0.0
2303,"Sanders, Montana",0.0
2304,"Sandoval, New Mexico",0.022076502732240436
2305,"Sandusky, Ohio",0.19339622641509435
2306,"Sangamon, Illinois",0.0
2307,"Sanilac, Michigan",0.07
2308,"Sanpete, Utah",0.0
2309,"Santa barbara, California",0.0
2310,"Santa clara, California",0.0016453382084095065
2311,"Santa cruz, Arizona",0.049565217391304345
2312,"Santa cruz, California",0.02775061124694377
2313,"Santa fe, New Mexico",0.058882978723404256
2314,"Santa rosa county, Florida",0.0
2315,"Santa rosa, Florida",0.10914285714285714
2316,"Sarasota, Florida",0.2719811320754717
2317,"Saratoga, New York",1.1375
2318,"Sargent, North Dakota",0.0
2319,"Sarpy, Nebraska",0.005
2320,"Sauk, Wisconsin",0.020901639344262292
2321,"Saunders, Nebraska",0.0
2322,"Sawyer, Wisconsin",0.0
2323,"Schleicher, Texas",0.0
2324,"Schoolcraft, Michigan",0.0
2325,"Schuyler, Illinois",0.0
2326,"Schuylkill county, Pennsylvania",0.0
2327,"Schuylkill, Pennsylvania",0.03362229102167183
2328,"Scioto, Ohio",0.0
2329,"Scotland, Missouri",0.0
2330,"Scotland, North Carolina",0.0
2331,"Scott, Arkansas",0.0
2332,"Scott, Illinois",0.22090909090909092
2333,"Scott, Indiana",0.0
2334,"Scott, Iowa",0.12150537634408601
2335,"Scott, Kansas",0.0
2336,"Scott, Kentucky",0.0
2337,"Scott, Minnesota",0.030588235294117642
2338,"Scott, Missouri",0.08743119266055047
2339,"Scott, Tennessee",0.0
2340,"Scott, Virginia",0.0
2341,"Scotts bluff, Nebraska",0.0
2342,"Scurry, Texas",0.31666666666666665
2343,"Searcy, Arkansas",0.2973529411764706
2344,"Sebastian, Arkansas",0.011904761904761904
2345,"Sedgwick, Kansas",0.10288461538461538
2346,"Seminole county, Florida",0.0
2347,"Seminole, Florida",0.01374074074074074
2348,"Seminole, Oklahoma",0.005649717514124294
2349,"Seneca, Ohio",0.0
2350,"Sequatchie, Tennessee",0.0
2351,"Sequoyah, Oklahoma",0.1588235294117647
2352,"Sevier, Arkansas",0.0
2353,"Sevier, Tennessee",0.0
2354,"Sevier, Utah",0.0
2355,"Seward, Kansas",0.05
2356,"Seward, Nebraska",0.0
2357,"Shackelford, Texas",0.0
2358,"Shannon, Missouri",0.07142857142857142
2359,"Shannon, South Dakota",0.0
2360,"Sharp county, Arkansas",0.0
2361,"Sharp, Arkansas",0.0
2362,"Shasta, California",0.0
2363,"Shawano, Wisconsin",1.4832
2364,"Shawnee, Kansas",0.0
2365,"Sheboygan, Wisconsin",0.04787644787644787
2366,"Shelby, Alabama",0.19414364640883977
2367,"Shelby, Illinois",0.038636363636363635
2368,"Shelby, Indiana",0.0
2369,"Shelby, Iowa",0.15555555555555556
2370,"Shelby, Kentucky",0.0
2371,"Shelby, Missouri",0.0
2372,"Shelby, Ohio",0.23488188976377955
2373,"Shelby, Tennessee",0.23370786516853934
2374,"Shelby, Texas",0.15037735849056605
2375,"Shenandoah, Virginia",0.0
2376,"Sherburne, Minnesota",0.04482758620689655
2377,"Sheridan, Kansas",0.0
2378,"Sheridan, Montana",0.0
2379,"Sheridan, Nebraska",0.0
2380,"Sheridan, North Dakota",1.27
2381,"Sheridan, Wyoming",0.0
2382,"Sherman, Kansas",0.0
2383,"Sherman, Nebraska",0.0
2384,"Sherman, Oregon",0.0
2385,"Sherman, Texas",0.6728571428571428
2386,"Shiawassee, Michigan",0.016129032258064516
2387,"Shoshone, Idaho",0.0
2388,"Sibley, Minnesota",0.0
2389,"Sierra, California",0.0
2390,"Sierra, New Mexico",0.0
2391,"Silver bow, Montana",0.0
2392,"Silverbow, Montana",0.0
2393,"Simpson, Kentucky",0.0
2394,"Sioux, Iowa",1.9249999999999998
2395,"Sioux, Nebraska",0.0
2396,"Sioux, North Dakota",0.0
2397,"Siskiyou, California",0.0
2398,"Sitka city and, Alaska",0.0
2399,"Skagit, Washington",0.0
2400,"Skagway, Alaska",0.0
2401,"Skamania, Washington",0.0
2402,"Slope, North Dakota",0.0
2403,"Smith, Kansas",0.8333333333333334
2404,"Smith, Tennessee",0.0
2405,"Smith, Texas",0.8355414012738855
2406,"Smyth, Virginia",0.0
2407,"Snohomish county, Washington",0.0
2408,"Snohomish, Washington",0.002105263157894737
2409,"Snyder county, Pennsylvania",0.0
2410,"Snyder, Pennsylvania",0.5071428571428571
2411,"Socorro, New Mexico",0.0
2412,"Solano, California",0.0020560747663551406
2413,"Somerset county, Pennsylvania",0.0
2414,"Somerset, Maine",0.0
2415,"Somerset, Maryland",0.0
2416,"Somerset, New Jersey",0.0024553571428571432
2417,"Somerset, Pennsylvania",0.0
2418,"Somervell, Texas",0.025500000000000002
2419,"Sonoma, California",0.019219330855018587
2420,"Southampton, Virginia",0.0
2421,"Southeast fairbanks census area, Alaska",0.0
2422,"Southeast fairbanks, Alaska",0.0
2423,"Spartanburg, South Carolina",0.0
2424,"Spencer, Indiana",0.04642857142857143
2425,"Spink county, South Dakota",0.0
2426,"Spink, South Dakota",0.0
2427,"Spokane, Washington",0.0
2428,"Spotsylvania, Virginia",0.0
2429,"St clair, Alabama",0.0
2430,"St helena, Louisiana",0.0
2431,"St joseph, Indiana",0.0
2432,"St landry, Louisiana",0.0
2433,"St louis, Missouri",0.0
2434,"St lucie, Florida",0.305
2435,"St mary's, Maryland",0.0
2436,"St tammany, Louisiana",0.0
2437,"St. bernard, Louisiana",0.0
2438,"St. charles, Louisiana",0.1875
2439,"St. charles, Missouri",0.48190476190476195
2440,"St. clair county, Missouri",0.0
2441,"St. clair, Alabama",0.052
2442,"St. clair, Illinois",0.1346521739130435
2443,"St. clair, Michigan",0.0
2444,"St. clair, Missouri",0.0
2445,"St. croix, Wisconsin",0.0
2446,"St. francis, Arkansas",0.05313253012048193
2447,"St. francois, Missouri",0.03892857142857143
2448,"St. helena, Louisiana",0.0
2449,"St. james, Louisiana",0.0
2450,"St. john the baptist parish, Louisiana",0.0
2451,"St. john the baptist, Louisiana",0.22230769230769232
2452,"St. johns, Florida",0.050806451612903224
2453,"St. joseph county, Indiana",0.0
2454,"St. joseph, Indiana",0.08591549295774648
2455,"St. joseph, Michigan",0.21851851851851853
2456,"St. landry, Louisiana",0.0
2457,"St. louis, Minnesota",1.0139490445859871
2458,"St. louis, Missouri",0.0
2459,"St. lucie, Florida",0.004
2460,"St. martin parish, Louisiana",0.0
2461,"St. martin, Louisiana",0.0
2462,"St. mary parish, Louisiana",0.0
2463,"St. mary's county, Maryland",0.0
2464,"St. mary's, Maryland",0.04513888888888889
2465,"St. mary, Louisiana",0.0225
2466,"St. tammany parish, Louisiana",0.05058823529411765
2467,"St. tammany, Louisiana",1.7233458646616542
2468,"Stafford, Kansas",0.0
2469,"Stafford, Virginia",0.6525000000000001
2470,"Stanislaus, California",0.0
2471,"Stanly, North Carolina",0.13452380952380955
2472,"Stanton, Kansas",0.38461538461538464
2473,"Stanton, Nebraska",0.2286206896551724
2474,"Stark, Illinois",0.0
2475,"Stark, North Dakota",0.0
2476,"Stark, Ohio",0.010441640378548896
2477,"Starke, Indiana",0.0
2478,"Starr, Texas",0.0
2479,"Staunton, Virginia",0.0
2480,"Ste. genevieve, Missouri",0.0
2481,"Stearns, Minnesota",0.020323886639676114
2482,"Steele, Minnesota",0.0
2483,"Stephens, Oklahoma",0.0
2484,"Stephens, Texas",0.0
2485,"Stephenson, Illinois",0.013148936170212766
2486,"Sterling, Texas",0.0
2487,"Steuben, Indiana",0.0
2488,"Steuben, New York",0.0
2489,"Stevens, Kansas",0.0
2490,"Stevens, Minnesota",0.024999999999999998
2491,"Stevens, Washington",0.0
2492,"Stewart, Tennessee",0.38409090909090904
2493,"Stillwater, Montana",0.0
2494,"Stoddard, Missouri",0.0
2495,"Stokes, North Carolina",7.983187499999998
2496,"Stone, Arkansas",0.14166666666666666
2497,"Stone, Missouri",0.08971544715447155
2498,"Stonewall, Texas",0.0
2499,"Storey, Nevada",0.10275000000000001
2500,"Story, Iowa",0.0
2501,"Strafford, New Hampshire",0.0
2502,"Stutsman, North Dakota",0.0
2503,"Sublette, Wyoming",0.020253164556962026
2504,"Suffolk city, Virginia",0.42857142857142855
2505,"Suffolk, Massachusetts",0.0
2506,"Suffolk, Virginia",0.0
2507,"Sullivan, Indiana",0.0
2508,"Sullivan, Missouri",0.0
2509,"Sullivan, New Hampshire",0.0
2510,"Sullivan, Pennsylvania",0.0
2511,"Sullivan, Tennessee",0.0
2512,"Summers, West Virginia",0.0
2513,"Summit, Ohio",0.21479274611398963
2514,"Summit, Utah",0.0
2515,"Sumner, Kansas",0.053125
2516,"Sumner, Tennessee",0.0
2517,"Sumter, Alabama",0.0
2518,"Sumter, Florida",0.21614525139664803
2519,"Sumter, South Carolina",0.004832535885167464
2520,"Surry, North Carolina",1.4098787878787877
2521,"Surry, Virginia",0.0
2522,"Susquehanna, Pennsylvania",0.0
2523,"Sussex, New Jersey",0.255266604303087
2524,"Sussex, Virginia",0.034848484848484844
2525,"Sutter, California",0.0
2526,"Sutton, Texas",0.0
2527,"Suwannee, Florida",0.0
2528,"Swain, North Carolina",3.791891891891892
2529,"Sweet grass, Montana",0.26473684210526316
2530,"Sweetwater county, Wyoming",0.0
2531,"Sweetwater, Wyoming",0.0
2532,"Swift county, Minnesota",0.0
2533,"Swift, Minnesota",0.03783783783783783
2534,"Swisher, Texas",1.191142857142857
2535,"Switzerland, Indiana",0.0
2536,"Talbot, Maryland",0.0
2537,"Talladega, Alabama",0.013834196891191709
2538,"Tallapoosa, Alabama",0.0
2539,"Tama, Iowa",0.3
2540,"Taney, Missouri",0.06682242990654207
2541,"Tangipahoa parish, Louisiana",0.0
2542,"Tangipahoa, Louisiana",0.0
2543,"Taos, New Mexico",0.30278761061946907
2544,"Tarrant, Texas",0.049365671641791044
2545,"Taylor, Florida",0.0
2546,"Taylor, Iowa",0.75
2547,"Taylor, Kentucky",0.0
2548,"Taylor, Texas",0.0
2549,"Taylor, West Virginia",0.0
2550,"Taylor, Wisconsin",0.41960784313725485
2551,"Tazewell, Illinois",0.008759825327510918
2552,"Tazewell, Virginia",0.0
2553,"Tehama, California",0.0
2554,"Tensas, Louisiana",0.0
2555,"Terrebonne, Louisiana",0.0
2556,"Terrell, Texas",0.0
2557,"Terry, Texas",0.0
2558,"Teton, Idaho",0.0
2559,"Teton, Montana",0.31545454545454543
2560,"Teton, Wyoming",0.0
2561,"Texas, Missouri",0.11022727272727272
2562,"Texas, Oklahoma",0.0035087719298245615
2563,"Thayer, Nebraska",0.0
2564,"Thomas, Kansas",0.0
2565,"Thomas, Nebraska",0.0
2566,"Throckmorton, Texas",0.0
2567,"Thurston, Nebraska",0.017575757575757574
2568,"Thurston, Washington",0.006697819314641746
2569,"Tillamook county, Oregon",0.0
2570,"Tillamook, Oregon",0.618804347826087
2571,"Tillman, Oklahoma",0.13684210526315788
2572,"Tioga county, Pennsylvania",0.0
2573,"Tioga, Pennsylvania",0.012643678160919542
2574,"Tippecanoe, Indiana",0.010344827586206896
2575,"Tipton, Indiana",0.0
2576,"Tipton, Tennessee",0.034666666666666665
2577,"Titus, Texas",0.0
2578,"Todd, Kentucky",0.0
2579,"Todd, Minnesota",0.04708333333333333
2580,"Todd, South Dakota",0.0
2581,"Tom green, Texas",0.2652173913043478
2582,"Tooele, Utah",0.0
2583,"Toole, Montana",0.0
2584,"Torrance, New Mexico",0.0
2585,"Towner, North Dakota",0.0
2586,"Traill, North Dakota",0.0
2587,"Transylvania, North Carolina",0.017123287671232876
2588,"Traverse, Minnesota",0.33076923076923076
2589,"Travis, Texas",0.10500000000000001
2590,"Treasure, Montana",0.0
2591,"Trego, Kansas",0.0
2592,"Trempealeau, Wisconsin",0.020202020202020204
2593,"Trigg, Kentucky",0.0
2594,"Trimble, Kentucky",0.0
2595,"Trinity, California",0.0
2596,"Trinity, Texas",0.09766666666666665
2597,"Tripp, South Dakota",0.0
2598,"Trousdale, Tennessee",0.0
2599,"Trumbull, Ohio",0.047058823529411764
2600,"Tucker, West Virginia",0.0
2601,"Tulare, California",0.0004804392587508579
2602,"Tulsa, Oklahoma",0.0
2603,"Tuolumne, California",0.0
2604,"Turner, South Dakota",0.0
2605,"Tuscaloosa, Alabama",0.0
2606,"Tuscarawas, Ohio",0.0
2607,"Tuscola, Michigan",0.3402061855670103
2608,"Twin falls, Idaho",0.0
2609,"Tyler, Texas",0.525
2610,"Tyler, West Virginia",0.0
2611,"Tyrrell, North Carolina",0.07906976744186048
2612,"Uinta, Wyoming",0.0
2613,"Uintah, Utah",0.0
2614,"Umatilla, Oregon",0.03909774436090225
2615,"Unicoi, Tennessee",0.0
2616,"Union county, Pennsylvania",0.0
2617,"Union parish, Louisiana",0.0
2618,"Union, Arkansas",0.9326033057851238
2619,"Union, Florida",0.0
2620,"Union, Illinois",0.0
2621,"Union, Indiana",0.0
2622,"Union, Iowa",0.7727272727272727
2623,"Union, Kentucky",0.0
2624,"Union, Louisiana",0.0
2625,"Union, New Jersey",0.0
2626,"Union, New Mexico",0.14058823529411765
2627,"Union, North Carolina",0.0
2628,"Union, Ohio",0.0
2629,"Union, Oregon",0.0
2630,"Union, Pennsylvania",0.019230769230769232
2631,"Union, South Carolina",0.0
2632,"Union, South Dakota",1.081923076923077
2633,"Union, Tennessee",0.0
2634,"Unknown, South Carolina",0.0
2635,"Upshur, Texas",1.643793103448276
2636,"Upshur, West Virginia",0.0
2637,"Upton, Texas",0.0
2638,"Utah, Utah",0.00406871609403255
2639,"Uvalde, Texas",0.0
2640,"Val verde, Texas",0.0275
2641,"Valdez-cordova census area, Alaska",0.0
2642,"Valdez-cordova, Alaska",0.34376146788990836
2643,"Valencia, New Mexico",0.0
2644,"Valley, Idaho",0.0
2645,"Valley, Montana",0.1303030303030303
2646,"Valley, Nebraska",0.0
2647,"Van buren, Arkansas",0.0
2648,"Van buren, Iowa",1.8285714285714285
2649,"Van buren, Michigan",0.0
2650,"Van buren, Tennessee",0.0
2651,"Van wert, Ohio",0.05173913043478261
2652,"Van zandt, Texas",3.473333333333333
2653,"Vance, North Carolina",0.0
2654,"Vanderburgh, Indiana",0.0
2655,"Venango county, Pennsylvania",0.0
2656,"Venango, Pennsylvania",0.13636363636363635
2657,"Ventura, California",1.4823899371069182
2658,"Vermilion, Illinois",0.0
2659,"Vermilion, Louisiana",0.0
2660,"Vermillion county, Indiana",0.0
2661,"Vermillion, Indiana",0.0
2662,"Vernon, Louisiana",0.013043478260869565
2663,"Vernon, Missouri",0.0
2664,"Vernon, Wisconsin",0.01817204301075269
2665,"Victoria, Texas",0.0
2666,"Vigo, Indiana",0.0
2667,"Vilas, Wisconsin",0.0
2668,"Vinton, Ohio",0.0
2669,"Volusia, Florida",0.14920863309352517
2670,"Wabash, Illinois",0.5564500000000001
2671,"Wabash, Indiana",0.0
2672,"Wabasha, Minnesota",0.10701754385964912
2673,"Wabaunsee, Kansas",0.075
2674,"Wade hampton, Alaska",0.0
2675,"Wadena, Minnesota",0.192
2676,"Wagoner, Oklahoma",0.22054054054054054
2677,"Wahkiakum, Washington",0.0
2678,"Wake, North Carolina",0.6476131511528608
2679,"Wakulla, Florida",0.06256410256410257
2680,"Waldo, Maine",0.0
2681,"Walker, Alabama",0.0
2682,"Walker, Texas",0.19166666666666665
2683,"Walla walla, Washington",0.012061855670103093
2684,"Wallace, Kansas",0.0
2685,"Waller, Texas",0.0
2686,"Wallowa, Oregon",0.0
2687,"Walsh, North Dakota",0.0
2688,"Walton, Florida",1.0007462686567163
2689,"Walworth, South Dakota",0.0
2690,"Walworth, Wisconsin",0.07374485596707818
2691,"Wapello, Iowa",0.0
2692,"Ward, North Dakota",0.0
2693,"Ward, Texas",0.0
2694,"Warren county, Pennsylvania",0.0
2695,"Warren, Illinois",0.22553333333333334
2696,"Warren, Indiana",0.0
2697,"Warren, Iowa",0.0
2698,"Warren, Kentucky",0.0
2699,"Warren, Missouri",0.36538461538461536
2700,"Warren, New Jersey",0.020875576036866354
2701,"Warren, New York",0.6176470588235294
2702,"Warren, North Carolina",0.0
2703,"Warren, Ohio",0.1226530612244898
2704,"Warren, Pennsylvania",0.0
2705,"Warren, Tennessee",0.0
2706,"Warren, Virginia",0.0
2707,"Warrick, Indiana",0.0
2708,"Wasatch, Utah",0.8333333333333334
2709,"Wasco, Oregon",0.014754098360655738
2710,"Waseca, Minnesota",0.1619047619047619
2711,"Washakie, Wyoming",0.0
2712,"Washburn, Wisconsin",0.0
2713,"Washington county, Florida",0.0
2714,"Washington county, Pennsylvania",0.0
2715,"Washington county, Rhode Island",0.0
2716,"Washington parish, Louisiana",0.0
2717,"Washington, Alabama",0.16699999999999998
2718,"Washington, Arkansas",0.0
2719,"Washington, Florida",1.0395833333333333
2720,"Washington, Idaho",0.0
2721,"Washington, Illinois",0.0
2722,"Washington, Indiana",0.0
2723,"Washington, Iowa",0.4947619047619048
2724,"Washington, Kansas",0.016363636363636365
2725,"Washington, Kentucky",0.0
2726,"Washington, Louisiana",0.0240625
2727,"Washington, Maine",0.36918238993710695
2728,"Washington, Maryland",0.24710144927536232
2729,"Washington, Minnesota",0.06721518987341772
2730,"Washington, Missouri",0.0
2731,"Washington, Nebraska",0.008870967741935484
2732,"Washington, New York",1.2869565217391303
2733,"Washington, North Carolina",0.0
2734,"Washington, Ohio",0.014074074074074076
2735,"Washington, Oklahoma",0.0
2736,"Washington, Oregon",0.00808080808080808
2737,"Washington, Pennsylvania",0.0
2738,"Washington, Rhode Island",0.0
2739,"Washington, Tennessee",0.0
2740,"Washington, Texas",0.4764705882352941
2741,"Washington, Utah",0.0
2742,"Washington, Vermont",0.0
2743,"Washington, Virginia",0.0
2744,"Washington, Wisconsin",0.0675177304964539
2745,"Washita, Oklahoma",0.29183673469387755
2746,"Washoe, Nevada",0.4122568093385214
2747,"Washtenaw, Michigan",0.04081632653061224
2748,"Watauga, North Carolina",0.03005181347150259
2749,"Watonwan, Minnesota",0.23529411764705882
2750,"Waukesha, Wisconsin",0.007679558011049724
2751,"Waupaca, Wisconsin",0.0
2752,"Waushara, Wisconsin",0.05131578947368422
2753,"Wayne, Illinois",0.03905555555555555
2754,"Wayne, Indiana",0.0
2755,"Wayne, Kentucky",0.0
2756,"Wayne, Michigan",0.0
2757,"Wayne, Missouri",0.0
2758,"Wayne, Nebraska",0.0315
2759,"Wayne, North Carolina",0.0937888198757764
2760,"Wayne, Ohio",0.1787533875338753
2761,"Wayne, Pennsylvania",0.11424242424242423
2762,"Wayne, Tennessee",0.0
2763,"Wayne, Utah",0.0
2764,"Wayne, West Virginia",0.055999999999999994
2765,"Waynesboro city, Virginia",0.0
2766,"Weakley, Tennessee",0.0
2767,"Webb county, Texas",0.0
2768,"Webb, Texas",0.0
2769,"Weber, Utah",0.0
2770,"Webster, Iowa",0.9755555555555555
2771,"Webster, Kentucky",0.0
2772,"Webster, Louisiana",0.0
2773,"Webster, Missouri",0.2569333333333334
2774,"Webster, Nebraska",0.0
2775,"Webster, West Virginia",0.0
2776,"Wells, Indiana",0.0
2777,"Wells, North Dakota",0.0
2778,"West baton rouge, Louisiana",0.0
2779,"West carroll parish, Louisiana",0.0
2780,"West carroll, Louisiana",0.0
2781,"West feliciana, Louisiana",0.0
2782,"Westmoreland, Pennsylvania",0.0
2783,"Westmoreland, Virginia",2.54059829059829
2784,"Weston, Wyoming",0.0
2785,"Wetzel, West Virginia",0.02258064516129032
2786,"Wexford, Michigan",0.125
2787,"Wharton, Texas",0.05454545454545456
2788,"Whatcom, Washington",0.0
