,county,di(2-ethylhexyl)_phthalate
2108,"Union, Kentucky",0.05238095238095238
2109,"Union, Louisiana",0.6775862068965518
2110,"Union, New Mexico",0.0
2111,"Union, North Carolina",0.0
2112,"Union, Oregon",0.0
2113,"Union, Pennsylvania",0.0
2114,"Union, South Carolina",0.17272727272727273
2115,"Union, South Dakota",0.0
2116,"Unknown, South Carolina",0.0
2117,"Upshur, Texas",0.028000000000000004
2118,"Upshur, West Virginia",0.0
2119,"Utah, Utah",0.0
2120,"Uvalde, Texas",0.0
2121,"Val verde, Texas",0.15888888888888889
2122,"Valencia, New Mexico",0.14594594594594595
2123,"Valley, Idaho",0.0
2124,"Valley, Montana",0.0
2125,"Valley, Nebraska",0.0
2126,"Van buren, Arkansas",0.0
2127,"Van buren, Michigan",0.0
2128,"Van wert, Ohio",0.0
2129,"Van zandt, Texas",0.17701754385964916
2130,"Vance, North Carolina",0.14098039215686275
2131,"Vanderburgh, Indiana",0.075
2132,"Venango county, Pennsylvania",0.0
2133,"Venango, Pennsylvania",0.023023255813953487
2134,"Ventura, California",0.0
2135,"Vermilion, Illinois",0.04151515151515151
2136,"Vermilion, Louisiana",0.8740909090909091
2137,"Vermillion county, Indiana",0.0
2138,"Vermillion, Indiana",0.0
2139,"Vernon, Louisiana",0.9738297872340426
2140,"Vernon, Wisconsin",0.55
2141,"Victoria, Texas",0.0
2142,"Vigo, Indiana",0.0
2143,"Vilas, Wisconsin",3.314285714285714
2144,"Volusia, Florida",0.016019900497512438
2145,"Wabash, Illinois",0.1852173913043478
2146,"Wabash, Indiana",0.36625
2147,"Wabasha, Minnesota",0.0
2148,"Wadena, Minnesota",0.0
2149,"Wahkiakum, Washington",0.0
2150,"Wake, North Carolina",0.11095868644067795
2151,"Wakulla, Florida",0.03142857142857143
2152,"Waldo, Maine",0.049
2153,"Walker, Alabama",0.07037500000000001
2154,"Walker, Texas",0.092
2155,"Walla walla, Washington",0.16984126984126982
2156,"Waller, Texas",0.0393939393939394
2157,"Wallowa, Oregon",0.0
2158,"Walton, Florida",0.029405940594059404
2159,"Walworth, South Dakota",0.0
2160,"Walworth, Wisconsin",0.17758620689655175
2161,"Wapello, Iowa",0.0
2162,"Ward, Texas",0.0
2163,"Warren county, Pennsylvania",0.16227272727272726
2164,"Warren, Illinois",0.061
2165,"Warren, Indiana",0.09777777777777778
2166,"Warren, Iowa",0.0
2167,"Warren, Kentucky",0.0
2168,"Warren, New Jersey",0.06
2169,"Warren, New York",0.18080000000000002
2170,"Warren, North Carolina",0.0
2171,"Warren, Ohio",0.12733333333333333
2172,"Warren, Pennsylvania",0.14651162790697675
2173,"Warren, Virginia",0.0
2174,"Warrick, Indiana",0.0
2175,"Wasatch, Utah",0.0
2176,"Wasco, Oregon",0.0
2177,"Waseca, Minnesota",0.13333333333333333
2178,"Washakie, Wyoming",0.0
2179,"Washington county, Rhode Island",0.0
2180,"Washington parish, Louisiana",0.0
2181,"Washington, Alabama",0.00967741935483871
2182,"Washington, Arkansas",0.19363636363636363
2183,"Washington, Florida",0.0
2184,"Washington, Idaho",0.0
2185,"Washington, Illinois",0.0
2186,"Washington, Indiana",0.0
2187,"Washington, Iowa",0.72
2188,"Washington, Kentucky",0.0
2189,"Washington, Louisiana",0.8532352941176469
2190,"Washington, Maine",0.3018181818181818
2191,"Washington, Maryland",0.412095238095238
2192,"Washington, Minnesota",0.03364928909952607
2193,"Washington, Nebraska",0.0
2194,"Washington, New York",0.0
2195,"Washington, North Carolina",0.0
2196,"Washington, Ohio",0.015333333333333334
2197,"Washington, Oregon",0.02
2198,"Washington, Pennsylvania",0.018918918918918916
2199,"Washington, Rhode Island",0.4466666666666667
2200,"Washington, Texas",0.0
2201,"Washington, Utah",0.11352040816326531
2202,"Washington, Vermont",0.0
2203,"Washington, Virginia",0.0
2204,"Washington, Wisconsin",1.5248936170212766
2205,"Washoe, Nevada",0.006306306306306305
2206,"Washtenaw, Michigan",0.0
2207,"Watauga, North Carolina",0.01941176470588235
2208,"Watonwan, Minnesota",0.06999999999999999
2209,"Waukesha, Wisconsin",1.3409848484848486
2210,"Waupaca, Wisconsin",0.0
2211,"Waushara, Wisconsin",0.9925714285714287
2212,"Wayne, Illinois",0.046363636363636364
2213,"Wayne, Indiana",0.0
2214,"Wayne, Kentucky",0.0
2215,"Wayne, Nebraska",0.0
2216,"Wayne, New York",0.11818181818181818
2217,"Wayne, North Carolina",0.0
2218,"Wayne, Ohio",0.01909090909090909
2219,"Wayne, Pennsylvania",0.030206896551724136
2220,"Wayne, Utah",0.0
2221,"Wayne, West Virginia",0.0
2222,"Waynesboro city, Virginia",0.0
2223,"Webb county, Texas",0.0
2224,"Webb, Texas",0.0
2225,"Weber, Utah",0.0
2226,"Webster, Iowa",0.11379310344827585
2227,"Webster, Kentucky",0.0
2228,"Webster, Louisiana",0.42138983050847456
2229,"Webster, Nebraska",0.0
2230,"Webster, West Virginia",0.0
2231,"Wells, Indiana",0.047058823529411764
2232,"West baton rouge, Louisiana",0.5671428571428572
2233,"West carroll parish, Louisiana",0.9177777777777778
2234,"West carroll, Louisiana",0.6247058823529411
2235,"West feliciana, Louisiana",0.3390909090909091
2236,"Westchester, New York",0.22347349177330894
2237,"Westmoreland, Pennsylvania",0.010869565217391304
2238,"Westmoreland, Virginia",0.041176470588235294
2239,"Weston, Wyoming",0.0
2240,"Wetzel, West Virginia",0.0
2241,"Wharton, Texas",0.0
2242,"Whatcom, Washington",0.01358974358974359
2243,"Wheatland, Montana",0.0
2244,"Wheeler, Nebraska",0.0
2245,"Wheeler, Oregon",0.0
2246,"Wheeler, Texas",0.0
2247,"White pine, Nevada",0.015714285714285715
2248,"White, Arkansas",0.07461538461538461
2249,"White, Illinois",0.0
2250,"White, Indiana",0.45035714285714284
2251,"Whiteside, Illinois",0.18568813333333337
2252,"Whitley, Indiana",0.0
2253,"Whitley, Kentucky",0.0
2254,"Whitman, Washington",0.056
2255,"Wibaux, Montana",0.0
2256,"Wichita, Texas",0.0
2257,"Wicomico, Maryland",0.8395833333333335
2258,"Wilbarger, Texas",0.0
2259,"Wilcox, Alabama",0.02
2260,"Wilkes, North Carolina",0.0
2261,"Will, Illinois",0.11267843107638892
2262,"Willacy county, Texas",0.0
2263,"Willacy, Texas",0.0
2264,"Williamsburg, South Carolina",0.06851851851851852
2265,"Williamson, Illinois",0.0
2266,"Williamson, Texas",0.03793103448275863
2267,"Wilson, North Carolina",0.09383561643835615
2268,"Wilson, Texas",0.0
2269,"Winchester, Virginia",0.0
2270,"Windham, Connecticut",0.21297297297297296
2271,"Windham, Vermont",0.0446969696969697
2272,"Windsor, Vermont",0.0
2273,"Winkler, Texas",0.0
2274,"Winn, Louisiana",0.9440000000000001
2275,"Winnebago, Illinois",0.04548508444444444
2276,"Winnebago, Iowa",0.0
2277,"Winnebago, Wisconsin",0.833076923076923
2278,"Winneshiek, Iowa",0.9411764705882353
2279,"Winona, Minnesota",0.062264150943396226
2280,"Winston, Alabama",0.0
2281,"Wise, Texas",0.15531914893617021
2282,"Wolfe, Kentucky",0.0
2283,"Wood, Ohio",0.1709090909090909
2284,"Wood, Texas",0.06506849315068493
2285,"Wood, West Virginia",0.0
2286,"Wood, Wisconsin",0.15636363636363637
2287,"Woodbury, Iowa",0.08571428571428572
2288,"Woodford, Illinois",0.14244444444444446
2289,"Woodford, Kentucky",0.09458333333333334
2290,"Woodruff, Arkansas",0.0
2291,"Worcester, Maryland",0.8434285714285713
2292,"Worcester, Massachusetts",0.21142857142857147
2293,"Worth, Iowa",0.10666666666666667
2294,"Wright, Iowa",0.43043478260869567
2295,"Wright, Minnesota",0.149
2296,"Wyandot, Ohio",0.0
2297,"Wyandotte, Kansas",0.0
2298,"Wyoming, New York",0.15454545454545454
2299,"Wyoming, Pennsylvania",0.017857142857142856
2300,"Wyoming, West Virginia",0.17500000000000002
2301,"Wythe, Virginia",0.0
2302,"Yadkin, North Carolina",0.04825
2303,"Yakima, Washington",0.0
2304,"Yakutat, Alaska",0.0
2305,"Yamhill, Oregon",0.02197802197802198
2306,"Yancey, North Carolina",0.0
2307,"Yankton, South Dakota",0.0
2308,"Yates, New York",0.0
2309,"Yavapai, Arizona",0.15690140845070422
2310,"Yell, Arkansas",0.08526315789473685
2311,"Yellow medicine county, Minnesota",0.0
2312,"Yellow medicine, Minnesota",0.0
2313,"Yellowstone, Montana",0.0
2314,"Yoakum, Texas",0.0
2315,"Yolo, California",0.0
2316,"York county, Pennsylvania",0.0
2317,"York, Maine",0.16599999999999998
2318,"York, Nebraska",0.044466216216216214
2319,"York, Pennsylvania",0.007042253521126761
2320,"York, South Carolina",0.31851351351351354
2321,"Young, Texas",0.09571428571428572
2322,"Yuba, California",0.0
2323,"Yuma county, Arizona",0.0
2324,"Yuma, Arizona",0.05868749999999999
2325,"Zapata county, Texas",0.0
2326,"Zapata, Texas",0.0
2327,"Zavala, Texas",0.0
